exposure	condition.1	condition.2	rg	rg.SE	partial_rg	partial_rg.SE	diff.T	diff.P	q	delta_rg	prop_atten	prop_atten_flag	class
SBP	enthesopathy_upper	peripheral_arterial	0.468768	0.071493	0.506205	0.080852	-2.046581	0.040699	0.170744	-0.037437	-0.079863	FLAG_OUT_OF_RANGE	A_persistent
SBP	enthesopathy_upper	pri_bladder	0.177520	0.090507	0.180113	0.090010	-0.627820	0.530122	0.832450			unstable_baseline	A_persistent
SBP	enthesopathy_upper	pri_breast	-0.109445	0.033991	-0.109562	0.034027	0.253577	0.799823	0.957091	0.000117	-0.001070	FLAG_OUT_OF_RANGE	A_persistent
SBP	enthesopathy_upper	pri_colorectal	-0.088284	0.052829	-0.087517	0.052685	-0.472022	0.636911	0.896897			unstable_baseline	F_unstable_lowpower
SBP	enthesopathy_upper	pri_prost	0.042756	0.040704	0.042977	0.040792	-0.323037	0.746667	0.945702			unstable_baseline	F_unstable_lowpower
SBP	enthesopathy_upper	pri_skin	0.041407	0.038986	0.042052	0.039106	-0.531800	0.594864	0.871603			unstable_baseline	F_unstable_lowpower
SBP	enthesopathy_upper	psoriasis	0.180980	0.045084	0.180374	0.045639	0.387080	0.698697	0.930307	0.000606	0.003349	OK	A_persistent
SBP	enthesopathy_upper	raynauds	0.096790	0.074110	0.096419	0.074110	0.348466	0.727490	0.939937			unstable_baseline	F_unstable_lowpower
SBP	enthesopathy_upper	retinal_detach	-0.000642	0.054915	-0.000713	0.054951	0.102827	0.918100	0.977009			unstable_baseline	F_unstable_lowpower
SBP	enthesopathy_upper	schizo	-0.176741	0.031580	-0.175993	0.032167	-0.388101	0.697941	0.930131	-0.000748	0.004234	OK	A_persistent
SBP	enthesopathy_upper	scoliosis	0.153036	0.064622	0.153201	0.064508	-0.169378	0.865499	0.966564	-0.000165	-0.001081	FLAG_OUT_OF_RANGE	A_persistent
SBP	enthesopathy_upper	sinusitis	0.429768	0.072081	0.429473	0.072173	0.182921	0.854860	0.965530	0.000296	0.000688	OK	A_persistent
SBP	enthesopathy_upper	sleep_apnoea	0.260012	0.036634	0.259380	0.036302	0.268676	0.788179	0.954263	0.000633	0.002434	OK	A_persistent
SBP	enthesopathy_upper	spondylolisthesis	0.236428	0.074827	0.236500	0.074911	-0.086601	0.930989	0.980230	-0.000072	-0.000303	FLAG_OUT_OF_RANGE	A_persistent
SBP	enthesopathy_upper	spondylosis	0.648400	0.043429	0.648837	0.043511	-0.251409	0.801498	0.957482	-0.000437	-0.000673	FLAG_OUT_OF_RANGE	A_persistent
SBP	enthesopathy_upper	stroke_all	0.245123	0.056415	0.250526	0.057988	-0.561871	0.574204	0.860267	-0.005402	-0.022039	FLAG_OUT_OF_RANGE	A_persistent
SBP	enthesopathy_upper	tendon	0.907978	0.018421	0.908187	0.018430	-0.377725	0.705635	0.933542	-0.000209	-0.000230	FLAG_OUT_OF_RANGE	A_persistent
SBP	enthesopathy_upper	thromboembolic	0.183811	0.043230	0.184327	0.043256	-0.437859	0.661488	0.909097	-0.000517	-0.002811	FLAG_OUT_OF_RANGE	A_persistent
SBP	enthesopathy_upper	tinnitus	0.215752	0.074951	0.216473	0.074571	-0.427272	0.669181	0.914276	-0.000722	-0.003345	FLAG_OUT_OF_RANGE	A_persistent
SBP	enthesopathy_upper	ulc_colitis	0.037285	0.037897	0.036758	0.037922	0.505174	0.613436	0.883107			unstable_baseline	F_unstable_lowpower
SBP	enthesopathy_upper	ulcer_peptic	0.427695	0.055169	0.428890	0.055618	-0.286266	0.774674	0.951511	-0.001195	-0.002794	FLAG_OUT_OF_RANGE	A_persistent
SBP	enthesopathy_upper	urine_incont	0.430746	0.049707	0.430495	0.049704	0.402677	0.687186	0.924140	0.000251	0.000583	OK	A_persistent
SBP	enthesopathy_upper	urolithiasis	0.152968	0.043104	0.153242	0.043039	-0.328564	0.742485	0.944739	-0.000275	-0.001796	FLAG_OUT_OF_RANGE	A_persistent
SBP	enthesopathy_upper	valve_nonrheumatic	0.113641	0.050889	0.113149	0.051358	0.049691	0.960368	0.988614	0.000493	0.004335	OK	A_persistent
SBP	essential_tremor	GORD	0.122707	0.058586	0.121817	0.058692	0.239882	0.810422	0.958391	0.000890	0.007251	OK	A_persistent
SBP	essential_tremor	HF	0.062049	0.072272	0.059868	0.075367	0.098994	0.921143	0.978153			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	IBS	-0.001777	0.060014	-0.001191	0.060215	-0.290688	0.771290	0.951115			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	IDA	0.007144	0.087060	0.003675	0.088162	0.301424	0.763091	0.949089			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	OA	0.124779	0.047401	0.124657	0.047331	0.221417	0.824767	0.960650	0.000122	0.000975	OK	A_persistent
SBP	essential_tremor	PMR	0.261521	0.110690	0.260979	0.111056	0.164518	0.869323	0.967718	0.000543	0.002075	OK	A_persistent
SBP	essential_tremor	RA	-0.028938	0.059352	-0.030667	0.059785	0.334907	0.737695	0.942990			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	TIA	0.108263	0.088665	0.107039	0.091193	0.096453	0.923161	0.978414			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	female_genital_prolapse	0.062347	0.062693	0.063080	0.062952	-0.319317	0.749486	0.945818			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	fibromatosis	-0.014053	0.067506	-0.013909	0.067574	-0.197881	0.843138	0.963531			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	fibromyalgia	0.223118	0.105751	0.222467	0.106121	0.142709	0.886520	0.969418	0.000651	0.002917	OK	A_persistent
SBP	essential_tremor	gastritis_duodenitis	0.021269	0.081714	0.020368	0.081997	0.299748	0.764369	0.949491			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	glaucoma	0.095710	0.057027	0.094780	0.057554	0.255718	0.798169	0.956263			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	gout	-0.041691	0.046022	-0.046990	0.048054	0.401446	0.688092	0.924774			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	hypertension	0.103767	0.043928	0.131441	0.057515	-0.554102	0.579509	0.863358	-0.027673	-0.266687	FLAG_OUT_OF_RANGE	A_persistent
SBP	essential_tremor	hyperthyroid	0.030695	0.082923	0.028743	0.084477	0.272977	0.784871	0.954132			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	hypothyroid	0.046615	0.046378	0.046603	0.046321	0.022760	0.981841	0.995055			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	insomnia	0.143645	0.124075	0.145209	0.124797	-0.373077	0.709091	0.934714			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	intervert_disc	0.116633	0.058409	0.115817	0.058210	0.254980	0.798739	0.956485			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	isch_stroke_tia	0.000266	0.113486	-0.005559	0.118654	0.305832	0.759732	0.948314			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	migraine	0.110089	0.055446	0.110352	0.055466	-0.268594	0.788242	0.954262			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	osteoporosis	-0.081958	0.062311	-0.081023	0.062063	-0.264174	0.791646	0.955202			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	periph_neuro	0.149713	0.100035	0.148889	0.100641	0.215455	0.829412	0.961030			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	peripheral_arterial	-0.026585	0.101637	-0.037137	0.111987	0.399406	0.689594	0.925209			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	pri_bladder	0.213425	0.134707	0.216058	0.135238	-0.429485	0.667570	0.913750			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	pri_breast	-0.004928	0.048277	-0.005019	0.048301	0.192794	0.847120	0.964165			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	pri_colorectal	0.004172	0.091216	0.004997	0.091169	-0.300006	0.764172	0.949722			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	pri_prost	0.008222	0.059588	0.008420	0.059670	-0.224272	0.822545	0.961065			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	pri_skin	0.106523	0.058029	0.107170	0.058133	-0.326597	0.743973	0.945100			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	psoriasis	0.013099	0.074722	0.012365	0.074358	0.299676	0.764424	0.949481			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	raynauds	0.084236	0.113815	0.083885	0.113950	0.244157	0.807109	0.958121			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	retinal_detach	-0.170917	0.096651	-0.171010	0.096765	0.114696	0.908686	0.974923			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	schizo	-0.005095	0.048300	-0.004116	0.048083	-0.311976	0.755059	0.947239			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	scoliosis	-0.012189	0.101297	-0.012066	0.101526	-0.116005	0.907649	0.975284			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	sinusitis	0.085239	0.104765	0.084384	0.104938	0.265486	0.790635	0.954910			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	sleep_apnoea	0.132282	0.053660	0.131343	0.053120	0.222890	0.823621	0.960590	0.000939	0.007100	OK	A_persistent
SBP	essential_tremor	spondylolisthesis	0.139986	0.109510	0.140036	0.109683	-0.053476	0.957352	0.988239			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	spondylosis	0.123873	0.078747	0.122950	0.078891	0.233399	0.815451	0.959619			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	stroke_all	0.133108	0.084766	0.133813	0.090931	-0.039933	0.968147	0.990535			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	tendon	0.056315	0.068883	0.055608	0.068860	0.280493	0.779100	0.952630			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	thromboembolic	0.049246	0.075024	0.049673	0.075180	-0.286937	0.774161	0.951272			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	tinnitus	0.185995	0.092400	0.186653	0.092728	-0.275347	0.783050	0.953940	-0.000658	-0.003540	FLAG_OUT_OF_RANGE	A_persistent
SBP	essential_tremor	ulc_colitis	0.007708	0.059261	0.007201	0.059330	0.296274	0.767021	0.950094			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	ulcer_peptic	-0.029865	0.099010	-0.032381	0.101237	0.337214	0.735956	0.942382			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	urine_incont	0.177595	0.080242	0.177253	0.080315	0.264679	0.791256	0.955119	0.000342	0.001927	OK	A_persistent
SBP	essential_tremor	urolithiasis	0.039795	0.071039	0.040024	0.071024	-0.243269	0.807797	0.958098			unstable_baseline	F_unstable_lowpower
SBP	essential_tremor	valve_nonrheumatic	-0.011209	0.076052	-0.017152	0.079244	0.343966	0.730872	0.941370			unstable_baseline	F_unstable_lowpower
SBP	female_genital_prolapse	GORD	0.347464	0.025436	0.351145	0.025487	-1.557948	0.119246	0.368487	-0.003680	-0.010592	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	HF	0.150156	0.033148	0.178004	0.035134	-2.535596	0.011226	0.060908	-0.027848	-0.185463	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	IBS	0.299351	0.031675	0.298450	0.031655	0.754851	0.450338	0.767552	0.000901	0.003008	OK	A_persistent
SBP	female_genital_prolapse	IDA	0.169426	0.048503	0.181095	0.048497	-1.686148	0.091767	0.309909	-0.011669	-0.068875	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	OA	0.251482	0.027082	0.251997	0.027074	-0.500354	0.616826	0.884825	-0.000515	-0.002047	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	PMR	0.173563	0.056976	0.176346	0.057140	-0.945300	0.344506	0.667609	-0.002783	-0.016033	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	RA	0.141668	0.034148	0.145894	0.034333	-1.396660	0.162516	0.442659	-0.004225	-0.029825	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	TIA	0.212135	0.048963	0.226258	0.049301	-1.796184	0.072465	0.261232	-0.014123	-0.066575	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	fibromatosis	0.042782	0.037214	0.042492	0.037159	0.226917	0.820489	0.960619			unstable_baseline	F_unstable_lowpower
SBP	female_genital_prolapse	fibromyalgia	0.221658	0.058263	0.225938	0.058506	-1.204727	0.228309	0.537940	-0.004280	-0.019308	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	gastritis_duodenitis	0.271236	0.035604	0.273877	0.035483	-1.132384	0.257473	0.572375	-0.002642	-0.009739	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	glaucoma	-0.009150	0.028443	-0.006644	0.028197	-1.241673	0.214357	0.518253			unstable_baseline	F_unstable_lowpower
SBP	female_genital_prolapse	gout	0.064023	0.024463	0.074949	0.025068	-1.750597	0.080015	0.281441	-0.010926	-0.170659	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	hypertension	0.146531	0.023764	0.251542	0.028657	-4.392066	0.000011	0.000159	-0.105011	-0.716646	FLAG_OUT_OF_RANGE	D_masked
SBP	female_genital_prolapse	hyperthyroid	0.087169	0.042613	0.092744	0.042857	-1.357805	0.174526	0.462363	-0.005575	-0.063954	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	hypothyroid	0.110778	0.025748	0.110902	0.025760	-0.115071	0.908389	0.975095	-0.000125	-0.001126	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	insomnia	0.159187	0.060320	0.157032	0.060525	0.925284	0.354818	0.676254	0.002155	0.013538	OK	A_persistent
SBP	female_genital_prolapse	intervert_disc	0.204358	0.028535	0.207151	0.028551	-1.354156	0.175687	0.464037	-0.002793	-0.013668	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	isch_stroke_tia	0.164536	0.051674	0.186386	0.053008	-2.141102	0.032266	0.143436	-0.021849	-0.132793	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	migraine	0.202677	0.029137	0.202328	0.029165	0.363452	0.716267	0.937707	0.000349	0.001724	OK	A_persistent
SBP	female_genital_prolapse	osteoporosis	0.164853	0.036742	0.162861	0.036515	1.062282	0.288108	0.606564	0.001992	0.012082	OK	A_persistent
SBP	female_genital_prolapse	periph_neuro	0.171585	0.057263	0.174732	0.057343	-1.016962	0.309172	0.629232	-0.003147	-0.018342	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	peripheral_arterial	0.145524	0.050853	0.177359	0.052493	-2.323205	0.020168	0.098078	-0.031835	-0.218762	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	pri_bladder	0.047449	0.064572	0.044058	0.064775	0.981660	0.326267	0.647411			unstable_baseline	F_unstable_lowpower
SBP	female_genital_prolapse	pri_breast	-0.071018	0.025497	-0.070874	0.025479	-0.185850	0.852562	0.965421	-0.000144	0.002024	OK	A_persistent
SBP	female_genital_prolapse	pri_colorectal	-0.050469	0.043864	-0.052365	0.043696	0.837766	0.402162	0.724445			unstable_baseline	F_unstable_lowpower
SBP	female_genital_prolapse	pri_prost	0.027044	0.035005	0.026633	0.034818	0.332382	0.739601	0.943727			unstable_baseline	F_unstable_lowpower
SBP	female_genital_prolapse	pri_skin	-0.009350	0.031533	-0.010624	0.031627	1.049328	0.294027	0.611941			unstable_baseline	F_unstable_lowpower
SBP	female_genital_prolapse	psoriasis	0.035765	0.041129	0.037470	0.040867	-0.978896	0.327631	0.648650			unstable_baseline	F_unstable_lowpower
SBP	female_genital_prolapse	raynauds	0.195361	0.063577	0.196396	0.063471	-0.462095	0.644013	0.900688	-0.001036	-0.005301	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	retinal_detach	-0.020761	0.048763	-0.020632	0.048663	-0.088347	0.929601	0.979876			unstable_baseline	F_unstable_lowpower
SBP	female_genital_prolapse	schizo	0.071080	0.022722	0.069073	0.022805	1.220350	0.222332	0.529295	0.002007	0.028235	OK	A_persistent
SBP	female_genital_prolapse	scoliosis	0.134705	0.059119	0.134533	0.059406	0.088441	0.929526	0.980006	0.000172	0.001277	OK	A_persistent
SBP	female_genital_prolapse	sinusitis	0.219318	0.058210	0.222064	0.058405	-0.976396	0.328868	0.649546	-0.002746	-0.012521	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	sleep_apnoea	0.202810	0.030613	0.206537	0.030357	-1.334754	0.181957	0.473056	-0.003727	-0.018376	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	spondylolisthesis	0.107717	0.060750	0.107737	0.061029	-0.011003	0.991221	0.998251			unstable_baseline	F_unstable_lowpower
SBP	female_genital_prolapse	spondylosis	0.230658	0.040778	0.234200	0.040774	-1.234945	0.216851	0.521828	-0.003542	-0.015356	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	stroke_all	0.139544	0.039879	0.157685	0.040407	-1.967755	0.049096	0.197952	-0.018141	-0.130001	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	tendon	0.208443	0.036158	0.210492	0.035957	-0.897635	0.369380	0.690937	-0.002049	-0.009829	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	thromboembolic	0.204460	0.035558	0.203775	0.035393	0.563914	0.572812	0.860171	0.000685	0.003350	OK	A_persistent
SBP	female_genital_prolapse	tinnitus	0.155183	0.043157	0.154182	0.042987	0.401225	0.688254	0.924826	0.001001	0.006451	OK	A_persistent
SBP	female_genital_prolapse	ulc_colitis	0.034032	0.031979	0.035198	0.032220	-0.955143	0.339506	0.661790			unstable_baseline	F_unstable_lowpower
SBP	female_genital_prolapse	ulcer_peptic	0.169472	0.038200	0.175983	0.038076	-1.305590	0.191692	0.486407	-0.006511	-0.038417	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	urine_incont	0.524760	0.036576	0.526227	0.036493	-0.744771	0.456410	0.772076	-0.001467	-0.002795	FLAG_OUT_OF_RANGE	A_persistent
SBP	female_genital_prolapse	urolithiasis	0.137307	0.038687	0.136937	0.038686	0.292011	0.770278	0.951205	0.000370	0.002696	OK	A_persistent
SBP	female_genital_prolapse	valve_nonrheumatic	0.089100	0.039019	0.105239	0.041129	-1.799611	0.071922	0.259776	-0.016140	-0.181144	FLAG_OUT_OF_RANGE	A_persistent
SBP	fibromatosis	GORD	0.027827	0.030771	0.028463	0.030842	-0.279728	0.779686	0.952801			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	HF	-0.041462	0.044862	-0.041353	0.045286	-0.008400	0.993298	0.998791			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	IBS	0.015808	0.040747	0.015537	0.040571	0.252804	0.800420	0.957191			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	IDA	0.007067	0.061641	0.008952	0.061945	-0.281800	0.778097	0.952498			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	OA	0.052894	0.031258	0.052967	0.031303	-0.200613	0.841001	0.963156			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	PMR	0.109306	0.068454	0.110019	0.068397	-0.361318	0.717862	0.938229			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	RA	0.054166	0.044481	0.055162	0.044189	-0.340462	0.733509	0.941432			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	TIA	0.144720	0.055780	0.150223	0.056909	-0.766610	0.443313	0.761323	-0.005503	-0.038029	FLAG_OUT_OF_RANGE	A_persistent
SBP	fibromatosis	fibromyalgia	0.085850	0.067768	0.086886	0.068097	-0.341341	0.732847	0.940825			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	gastritis_duodenitis	0.067802	0.041315	0.068348	0.041389	-0.302025	0.762633	0.948995			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	glaucoma	0.007943	0.035053	0.008512	0.035150	-0.259663	0.795124	0.954917			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	gout	-0.003904	0.030414	-0.002027	0.031074	-0.234743	0.814408	0.959679			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	hypertension	0.000067	0.030311	0.008825	0.032259	-0.314282	0.753307	0.947272			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	hyperthyroid	-0.055380	0.055384	-0.054763	0.055099	-0.152532	0.878767	0.968326			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	hypothyroid	-0.031525	0.035805	-0.031517	0.036047	-0.017213	0.986267	0.996560			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	insomnia	-0.012973	0.078102	-0.013581	0.078596	0.235958	0.813465	0.959630			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	intervert_disc	-0.014153	0.037402	-0.013681	0.037229	-0.244932	0.806509	0.958400			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	isch_stroke_tia	0.112498	0.068208	0.121370	0.072083	-0.749585	0.453505	0.770044			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	migraine	0.065804	0.033946	0.065700	0.033992	0.183633	0.854301	0.965411			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	osteoporosis	0.032175	0.039946	0.031708	0.039713	0.226610	0.820727	0.960597			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	periph_neuro	0.023730	0.063538	0.024357	0.063462	-0.271062	0.786343	0.954210			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	peripheral_arterial	0.036757	0.069652	0.044161	0.073425	-0.499895	0.617149	0.884948			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	pri_bladder	0.010499	0.067505	0.009754	0.067482	0.248419	0.803810	0.958095			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	pri_breast	0.026370	0.029558	0.026415	0.029563	-0.165940	0.868204	0.967556			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	pri_colorectal	0.029955	0.050841	0.029596	0.050888	0.240352	0.810057	0.958416			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	pri_prost	-0.006492	0.043503	-0.006587	0.043619	0.154743	0.877024	0.968337			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	pri_skin	-0.008178	0.038078	-0.008458	0.038242	0.226798	0.820581	0.960576			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	psoriasis	-0.009228	0.048838	-0.008879	0.048922	-0.224452	0.822406	0.961052			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	raynauds	0.117164	0.064891	0.117380	0.064918	-0.252314	0.800798	0.957183			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	retinal_detach	0.020222	0.057908	0.020255	0.057975	-0.081292	0.935210	0.981487			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	schizo	-0.009355	0.025211	-0.009843	0.025320	0.248019	0.804119	0.958004			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	scoliosis	-0.091638	0.068034	-0.091703	0.068186	0.078512	0.937421	0.982147			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	sinusitis	0.087640	0.074113	0.088272	0.074266	-0.313771	0.753695	0.947440			unstable_baseline	F_unstable_lowpower
SBP	fibromatosis	sleep_apnoea	-0.036563	0.034085	-0.036026	0.033863	-0.214316	0.830301	0.960790			unstable_baseline	F_unstable_lowpower
