pair_id	disease1	disease2	baseline	BMI	SBP	ApoB	FG	SMK	SLEEP	JOINT
diabetes_type_2_psoriasis	diabetes_type_2	psoriasis	0.18419378356069316	0.107323	0.179487	0.183494	0.199082	0.158224	0.182975	0.12752556380175703
diabetes_type_2_RA	diabetes_type_2	RA	0.19438563618806673	0.120298	0.17719	0.194386	0.14173	0.159618	0.193257	0.06228075768873259
diabetes_type_2_raynauds	diabetes_type_2	raynauds	-0.14177421538599966	-0.098556	-0.153237	-0.137816	-0.046892	-0.157698	-0.145535	-0.024319562636919177
diabetes_type_2_retinal_detach	diabetes_type_2	retinal_detach	-0.06742800681148113	-0.035418	-0.071021	-0.065524	-0.025934	-0.057352	-0.067766	0.002909909638656592
diabetes_type_2_schizo	diabetes_type_2	schizo	-0.01805565457574522	0.049675	-0.003136	-0.017913	-0.024181	-0.038396	-0.015418	0.026530305864160022
diabetes_type_2_scoliosis	diabetes_type_2	scoliosis	-0.05919710191530663	-0.040525	-0.059453	-0.060453	-0.005507	-0.06707	-0.060991	6.249387441089832e-4
diabetes_type_2_sinusitis	diabetes_type_2	sinusitis	0.09574640440766317	0.072503	0.083558	0.099865	0.125103	0.069462	0.093441	0.10339741457712648
diabetes_type_2_sleep_apnoea	diabetes_type_2	sleep_apnoea	0.4316737188693813	0.194356	0.427922	0.429742	0.443766	0.414386	0.431236	0.24828982387736104
diabetes_type_2_spondylolisthesis	diabetes_type_2	spondylolisthesis	0.18377655029515746	0.092189	0.191157	0.181758	0.168917	0.155589	0.182556	0.09001456178439841
diabetes_type_2_spondylosis	diabetes_type_2	spondylosis	0.2851248462903746	0.093216	0.276705	0.282877	0.254167	0.250371	0.288265	0.08100267894440376
diabetes_type_2_stroke_all	diabetes_type_2	stroke_all	0.29729804185510866	0.193901	0.238108	0.298664	0.321046	0.274945	0.298281	0.19255694347013316
diabetes_type_2_tendon	diabetes_type_2	tendon	0.2561556095268927	0.146562	0.253912	0.253197	0.213987	0.224322	0.261123	0.12444692943046116
diabetes_type_2_thromboembolic	diabetes_type_2	thromboembolic	0.2534501733316041	0.09993	0.269515	0.254914	0.172235	0.234979	0.252597	0.06080673092989571
diabetes_type_2_TIA	diabetes_type_2	TIA	0.28613802599064625	0.224271	0.241986	0.28482	0.285856	0.261592	0.285506	0.20105015934560194
diabetes_type_2_tinnitus	diabetes_type_2	tinnitus	-0.0664672173557925	-0.021552	-0.060448	-0.062983	0.039526	-0.071508	-0.070213	0.083474903089951355
diabetes_type_2_ulc_colitis	diabetes_type_2	ulc_colitis	0.008950145802082917	0.034764	0.001193	0.011178	0.011941	0.007929	0.008816	0.03290358865452244
diabetes_type_2_ulcer_peptic	diabetes_type_2	ulcer_peptic	0.3478471872306061	0.232827	0.328171	0.345324	0.32885	0.316274	0.349618	0.21840630799093855
diabetes_type_2_urine_incont	diabetes_type_2	urine_incont	0.27986872128522255	0.143243	0.283872	0.281388	0.258022	0.251181	0.27947	0.1495100300471958
diabetes_type_2_urolithiasis	diabetes_type_2	urolithiasis	0.20288052037865	0.161958	0.214041	0.200423	0.244559	0.200507	0.202513	0.2163937670208462
diabetes_type_2_valve_nonrheumatic	diabetes_type_2	valve_nonrheumatic	0.19171047170763425	0.112986	0.1225	0.192717	0.161499	0.178955	0.190631	0.054845957138713715
diverticuli_ED	diverticuli	ED	0.18571280378001576	0.142669	0.189157	0.185936	0.161388	0.149407	0.180811	0.10538856071365427
diverticuli_enthesopathy_lower	diverticuli	enthesopathy_lower	0.24911744514471576	0.21271	0.252731	0.250162	0.241485	0.217894	0.243808	0.19647605219174696
diverticuli_enthesopathy_shoulder	diverticuli	enthesopathy_shoulder	0.24579985096772666	0.218209	0.246737	0.245287	0.234067	0.216038	0.240395	0.19134767012555418
diverticuli_enthesopathy_upper	diverticuli	enthesopathy_upper	0.22807634622320244	0.202243	0.22845	0.227597	0.219503	0.194487	0.222644	0.1747704494929484
diverticuli_essential_tremor	diverticuli	essential_tremor	0.014062006809412294	0.005594	0.014349	0.01378	0.021465	0.015069	0.008448	0.012209818823932012
diverticuli_female_genital_prolapse	diverticuli	female_genital_prolapse	0.2853195465887591	0.279936	0.284946	0.285128	0.279428	0.277386	0.284105	0.26890452490058186
diverticuli_fibromatosis	diverticuli	fibromatosis	0.021559644734675393	0.033097	0.021428	0.021271	0.024037	0.007111	0.021897	0.019886831950393893
diverticuli_fibromyalgia	diverticuli	fibromyalgia	0.38027044079441663	0.355605	0.383094	0.380398	0.376223	0.354857	0.378481	0.34586990729381195
diverticuli_gastritis_duodenitis	diverticuli	gastritis_duodenitis	0.43359480533304945	0.412278	0.435126	0.433597	0.427241	0.412473	0.431554	0.39923110603032025
diverticuli_glaucoma	diverticuli	glaucoma	0.007194874014413501	0.014136	0.008271	0.007463	0.000119	0.012503	0.008495	0.014789242967597486
diverticuli_GORD	diverticuli	GORD	0.41512262197892835	0.392424	0.41723	0.415285	0.40649	0.393814	0.412331	0.37704360871761855
diverticuli_gout	diverticuli	gout	0.138469625148106	0.084566	0.146115	0.137687	0.120309	0.124028	0.13527	0.08448770729581727
diverticuli_HF	diverticuli	HF	0.2560956383929508	0.208573	0.283181	0.257168	0.23928	0.225892	0.251466	0.21669360515350441
diverticuli_hypertension	diverticuli	hypertension	0.19135190306082608	0.145033	0.292751	0.193182	0.171749	0.172726	0.188797	0.23696175661070326
diverticuli_hyperthyroid	diverticuli	hyperthyroid	0.1456453227535172	0.137831	0.148822	0.145657	0.129677	0.134759	0.148842	0.12767851338336617
diverticuli_hypothyroid	diverticuli	hypothyroid	0.14235800509777907	0.121982	0.142394	0.142573	0.141444	0.129033	0.142089	0.1168386330766084
diverticuli_IBS	diverticuli	IBS	0.4031671202088531	0.406054	0.402905	0.404195	0.404398	0.392986	0.400339	0.3974976730943078
diverticuli_IDA	diverticuli	IDA	0.2232271186192667	0.182796	0.231301	0.222749	0.204833	0.196113	0.217392	0.16439157413579578
diverticuli_insomnia	diverticuli	insomnia	0.29189057449524275	0.281505	0.291508	0.292402	0.285618	0.258816	0.29653	0.2636859881968272
diverticuli_intervert_disc	diverticuli	intervert_disc	0.26996328183839247	0.242583	0.271427	0.269551	0.262074	0.239593	0.265606	0.21975183866659279
diverticuli_isch_stroke_tia	diverticuli	isch_stroke_tia	0.21684027632698388	0.188195	0.233945	0.217704	0.208716	0.189698	0.214991	0.1913504748885041
diverticuli_migraine	diverticuli	migraine	0.2382856053805595	0.23694	0.238121	0.23776	0.24658	0.223921	0.235701	0.23079014409217005
diverticuli_OA	diverticuli	OA	0.2622776892007234	0.220011	0.262454	0.262028	0.255865	0.237717	0.257289	0.2080307280087122
diverticuli_osteoporosis	diverticuli	osteoporosis	0.1288934121846127	0.160806	0.128146	0.129712	0.143501	0.123923	0.12507	0.15558578275286625
diverticuli_periph_neuro	diverticuli	periph_neuro	0.2804953658950775	0.240961	0.282278	0.280117	0.261507	0.248594	0.276403	0.207327709003769
diverticuli_peripheral_arterial	diverticuli	peripheral_arterial	0.192751613066761	0.141648	0.218954	0.192373	0.17595	0.142298	0.187202	0.13012160223011876
diverticuli_PMR	diverticuli	PMR	0.15416446948499243	0.143757	0.155444	0.153942	0.152132	0.147298	0.150126	0.14070263833044006
diverticuli_pri_bladder	diverticuli	pri_bladder	0.046685801494771695	0.041479	0.045377	0.047833	0.053708	0.01777	0.045159	0.021101010858444406
diverticuli_pri_breast	diverticuli	pri_breast	0.020277199637349187	0.028859	0.020363	0.019936	0.017701	0.019985	0.021797	0.025106177145383376
diverticuli_pri_colorectal	diverticuli	pri_colorectal	0.057844360652171946	0.055041	0.05716	0.056429	0.059791	0.065053	0.058415	0.0609295320261062
diverticuli_pri_prost	diverticuli	pri_prost	0.003746190597661742	0.015582	0.003566	0.002383	0.00241	0.014987	0.006211	0.020360077018776408
diverticuli_pri_skin	diverticuli	pri_skin	0.0050208782181753895	0.021663	0.004496	0.00494	0.010332	0.010441	0.005155	0.023779272687330277
diverticuli_psoriasis	diverticuli	psoriasis	0.15901124502993963	0.135688	0.159865	0.158749	0.155325	0.133306	0.154273	0.11830812822315866
diverticuli_RA	diverticuli	RA	0.20439492315447436	0.182483	0.206751	0.204339	0.192887	0.171754	0.200547	0.15571994430975547
diverticuli_raynauds	diverticuli	raynauds	0.08216918689759996	0.100776	0.082553	0.083983	0.102331	0.070248	0.076384	0.10145376554420525
diverticuli_retinal_detach	diverticuli	retinal_detach	0.03225880251790824	0.043571	0.032324	0.032932	0.040681	0.043314	0.031533	0.0556457721730126
diverticuli_schizo	diverticuli	schizo	0.029747659233832602	0.04755	0.02889	0.029805	0.029742	0.011129	0.036902	0.02928742678151815
diverticuli_scoliosis	diverticuli	scoliosis	0.13228668360334853	0.14122	0.132192	0.131972	0.143074	0.127047	0.128876	0.14080926136320754
diverticuli_sinusitis	diverticuli	sinusitis	0.19736953623832892	0.190122	0.198651	0.199062	0.198976	0.175059	0.191336	0.17775533245240455
diverticuli_sleep_apnoea	diverticuli	sleep_apnoea	0.3002027005863098	0.261839	0.302377	0.299786	0.289969	0.279603	0.298342	0.25718103516403945
diverticuli_spondylolisthesis	diverticuli	spondylolisthesis	0.1427210430091416	0.115817	0.142715	0.142115	0.13517	0.114225	0.137879	0.09154586771441348
diverticuli_spondylosis	diverticuli	spondylosis	0.35673802288367923	0.326428	0.358867	0.356418	0.347233	0.329578	0.354779	0.3092508499692182
diverticuli_stroke_all	diverticuli	stroke_all	0.211489078646852	0.180075	0.225983	0.211832	0.205472	0.187296	0.213725	0.18796853236814814
diverticuli_tendon	diverticuli	tendon	0.26117272020638216	0.232623	0.262167	0.260687	0.249874	0.23118	0.257216	0.20831585114983225
diverticuli_thromboembolic	diverticuli	thromboembolic	0.1060852403416925	0.060654	0.105754	0.106452	0.087603	0.084834	0.102363	0.03846722010785375
diverticuli_TIA	diverticuli	TIA	0.22982562067872558	0.207338	0.239218	0.229405	0.221547	0.2043	0.227903	0.19996847509351678
diverticuli_tinnitus	diverticuli	tinnitus	0.13994043656058044	0.156143	0.139527	0.141481	0.159517	0.137464	0.134022	0.162348479545247
diverticuli_ulc_colitis	diverticuli	ulc_colitis	0.06844379759195035	0.075157	0.068953	0.069206	0.068909	0.068112	0.068206	0.07493294515267018
diverticuli_ulcer_peptic	diverticuli	ulcer_peptic	0.37742947965728457	0.351799	0.382693	0.377281	0.367844	0.351985	0.374498	0.33862600580591756
diverticuli_urine_incont	diverticuli	urine_incont	0.3159520060781615	0.286072	0.316471	0.316394	0.306723	0.290418	0.312193	0.26574495835735584
diverticuli_urolithiasis	diverticuli	urolithiasis	0.19587319945619913	0.180239	0.195712	0.195257	0.195251	0.193427	0.19506	0.1816832633178108
diverticuli_valve_nonrheumatic	diverticuli	valve_nonrheumatic	0.2295586684042662	0.207575	0.245281	0.229837	0.220847	0.217878	0.226304	0.21827028232247056
ED_enthesopathy_lower	ED	enthesopathy_lower	0.3900912967535553	0.309258	0.381271	0.390012	0.381163	0.329816	0.374675	0.25984875769890153
ED_enthesopathy_shoulder	ED	enthesopathy_shoulder	0.3140551001332408	0.253452	0.311487	0.315123	0.284909	0.251103	0.297055	0.18082807944909823
ED_enthesopathy_upper	ED	enthesopathy_upper	0.15399651141220702	0.08569	0.15287	0.156005	0.128295	0.066352	0.124173	-0.013941234457609168
ED_essential_tremor	ED	essential_tremor	0.18360057336365734	0.175402	0.18286	0.183828	0.217019	0.19476	0.172622	0.209230929088609
ED_female_genital_prolapse	ED	female_genital_prolapse	0.24898487150349707	0.243865	0.255853	0.249209	0.236945	0.236393	0.246874	0.22904921027275305
ED_fibromatosis	ED	fibromatosis	0.08858352131981236	0.12212	0.090305	0.088797	0.100837	0.061407	0.089995	0.10006468867893191
ED_fibromyalgia	ED	fibromyalgia	0.31171569327927356	0.236631	0.304639	0.311691	0.307304	0.227975	0.293792	0.16587419266323092
ED_gastritis_duodenitis	ED	gastritis_duodenitis	0.4218624840557179	0.362498	0.41909	0.423856	0.411992	0.357145	0.409723	0.3085150032427096
ED_glaucoma	ED	glaucoma	-0.06724604488702136	-0.055274	-0.07604	-0.067435	-0.093533	-0.059351	-0.064751	-0.07642625969219469
ED_GORD	ED	GORD	0.4100649925963414	0.346541	0.405736	0.412594	0.388828	0.354454	0.400136	0.29352604563831286
ED_gout	ED	gout	0.29354928741082353	0.176172	0.274665	0.294921	0.247197	0.273796	0.287746	0.14845581303638858
ED_HF	ED	HF	0.3629981457941019	0.218608	0.344496	0.362893	0.312965	0.301827	0.35156	0.13892849721584608
ED_hypertension	ED	hypertension	0.3483778225009851	0.245837	0.377505	0.34855	0.294848	0.320381	0.344243	0.23906884502122014
ED_hyperthyroid	ED	hyperthyroid	0.0018363499890948565	-0.021935	-0.013645	0.001842	-0.058332	-0.026406	0.008434	-0.09017461890628004
ED_hypothyroid	ED	hypothyroid	0.165684475608992	0.121371	0.166815	0.165582	0.169274	0.140983	0.16586	0.11919156185409581
ED_IBS	ED	IBS	0.3091460647978712	0.32554	0.31583	0.308968	0.322674	0.289277	0.299634	0.31310160532505416
ED_IDA	ED	IDA	0.20339493440204168	0.089422	0.18369	0.204055	0.137439	0.141421	0.184161	-0.013964634222663105
ED_insomnia	ED	insomnia	0.2100125229450135	0.188284	0.220623	0.209824	0.194036	0.110947	0.176034	0.0755914323669025
ED_intervert_disc	ED	intervert_disc	0.31313817758933704	0.24979	0.308751	0.313831	0.29786	0.244098	0.301365	0.18724046566113478
ED_isch_stroke_tia	ED	isch_stroke_tia	0.4379545025049365	0.390106	0.423872	0.437886	0.431318	0.395587	0.436205	0.3636865931523736
ED_migraine	ED	migraine	0.18707666678224635	0.189536	0.190189	0.18796	0.218124	0.157046	0.180868	0.18720197016832762
ED_OA	ED	OA	0.28481429233686095	0.156329	0.285976	0.285114	0.273679	0.232293	0.266332	0.1323392527310898
ED_osteoporosis	ED	osteoporosis	0.05669333121741857	0.130087	0.065097	0.056289	0.100931	0.045489	0.046814	0.12957900978274184
ED_periph_neuro	ED	periph_neuro	0.4878371270465795	0.399428	0.484277	0.490549	0.413577	0.430528	0.475528	0.2919146306329116
ED_peripheral_arterial	ED	peripheral_arterial	0.5056298636420241	0.417921	0.503221	0.512652	0.475213	0.430955	0.49645	0.3627812397987663
ED_PMR	ED	PMR	0.31726084201181537	0.309031	0.31277	0.317493	0.325356	0.31475	0.309498	0.3114577333278652
ED_pri_bladder	ED	pri_bladder	0.00842895948286977	-0.005059	0.020211	0.007754	0.029901	-0.056998	0.004694	-0.038006969400106526
ED_pri_breast	ED	pri_breast	0.07092937815338358	0.096052	0.070838	0.071179	0.066326	0.073408	0.075005	0.08963284209381454
ED_pri_colorectal	ED	pri_colorectal	0.06287708583686213	0.058668	0.069219	0.064354	0.071394	0.080284	0.064516	0.08819220971099406
ED_pri_prost	ED	pri_prost	0.09024775654329151	0.125279	0.092333	0.091464	0.090897	0.119392	0.096837	0.14697338892493667
ED_pri_skin	ED	pri_skin	-0.01637462351862634	0.022601	-0.012456	-0.016322	-0.000669	-0.005571	-0.016201	0.03334851254497224
ED_psoriasis	ED	psoriasis	0.20328183441413483	0.153141	0.199736	0.203536	0.199642	0.151069	0.192077	0.11305590833880082
ED_RA	ED	RA	0.25195293901282095	0.206342	0.243607	0.25203	0.222236	0.181189	0.243109	0.1248259977666473
ED_raynauds	ED	raynauds	0.14467048424726653	0.197046	0.143102	0.144264	0.212976	0.124045	0.131514	0.20941258871768134
ED_retinal_detach	ED	retinal_detach	-0.07844942021489115	-0.057663	-0.079516	-0.078937	-0.057314	-0.059574	-0.080892	-0.0346697320369439
ED_schizo	ED	schizo	0.0204889021511332	0.063931	0.027656	0.020455	0.02106	-0.019981	0.037006	0.029522566643371533
ED_scoliosis	ED	scoliosis	-0.01766301387941891	-0.001369	-0.016913	-0.017428	0.011252	-0.033412	-0.027205	-0.0032274971145702914
ED_sinusitis	ED	sinusitis	0.22889601912162777	0.220701	0.223898	0.228696	0.242924	0.183947	0.212099	0.18405005630934407
ED_sleep_apnoea	ED	sleep_apnoea	0.34237800841826554	0.191343	0.336468	0.343828	0.31774	0.301778	0.339195	0.1876554126948515
ED_spondylolisthesis	ED	spondylolisthesis	0.4241087587628388	0.38569	0.427546	0.425106	0.420891	0.383693	0.416078	0.35946074681439816
ED_spondylosis	ED	spondylosis	0.4829437918347251	0.399891	0.478982	0.484468	0.466737	0.4215	0.470527	0.34786782503599206
ED_stroke_all	ED	stroke_all	0.41614694968439764	0.35948	0.400615	0.416045	0.415506	0.379072	0.423902	0.3518577937914488
ED_tendon	ED	tendon	0.19972493819184498	0.121955	0.196008	0.201161	0.163805	0.122562	0.172587	0.02570460350736095
ED_thromboembolic	ED	thromboembolic	0.20373437444253967	0.101821	0.208211	0.203568	0.152366	0.165142	0.196046	0.05608328678599739
ED_TIA	ED	TIA	0.4134731020982068	0.378225	0.399183	0.414159	0.404366	0.371697	0.411248	0.3426507628859042
ED_tinnitus	ED	tinnitus	0.10484329721357638	0.146346	0.109518	0.10433	0.165494	0.101375	0.088978	0.17110666050528378
ED_ulc_colitis	ED	ulc_colitis	-0.033439170033793854	-0.02154	-0.037325	-0.033928	-0.03501	-0.037489	-0.034488	-0.033569804327962444
ED_ulcer_peptic	ED	ulcer_peptic	0.39343121770597317	0.322922	0.383738	0.395382	0.369213	0.303849	0.380426	0.22891510477246008
ED_urine_incont	ED	urine_incont	0.5194257930579019	0.461961	0.520575	0.51934	0.509368	0.477266	0.511712	0.4321655672421013
ED_urolithiasis	ED	urolithiasis	0.09287007064620469	0.052552	0.095139	0.093671	0.092427	0.087437	0.090943	0.06238929887387935
ED_valve_nonrheumatic	ED	valve_nonrheumatic	0.2583575080713077	0.21106	0.2342	0.258248	0.238364	0.239365	0.250978	0.1808866587619449
enthesopathy_lower_enthesopathy_shoulder	enthesopathy_lower	enthesopathy_shoulder	0.7262238286918609	0.706468	0.726867	0.73043	0.723327	0.702392	0.712965	0.6882578496262568
enthesopathy_lower_enthesopathy_upper	enthesopathy_lower	enthesopathy_upper	0.6321813008005118	0.608699	0.634397	0.640989	0.628519	0.595984	0.608016	0.5745158509450664
enthesopathy_lower_essential_tremor	enthesopathy_lower	essential_tremor	0.1360716709213868	0.12476	0.134969	0.136998	0.143594	0.144094	0.115587	0.1142714564858304
enthesopathy_lower_female_genital_prolapse	enthesopathy_lower	female_genital_prolapse	0.26738887902329755	0.262861	0.273916	0.268414	0.261881	0.255799	0.266817	0.26424641088506834
enthesopathy_lower_fibromatosis	enthesopathy_lower	fibromatosis	0.06399266976581473	0.093695	0.065412	0.064859	0.066423	0.036697	0.066998	0.07243472800880378
enthesopathy_lower_fibromyalgia	enthesopathy_lower	fibromyalgia	0.5926431356643571	0.551244	0.588853	0.59306	0.590323	0.546629	0.571358	0.49434864713059035
enthesopathy_lower_gastritis_duodenitis	enthesopathy_lower	gastritis_duodenitis	0.5513982942559884	0.508114	0.549712	0.55679	0.546884	0.503944	0.534052	0.4647054973735165
enthesopathy_lower_glaucoma	enthesopathy_lower	glaucoma	0.03866593723781219	0.056697	0.031341	0.037995	0.032495	0.051266	0.045287	0.06469788075884113
enthesopathy_lower_GORD	enthesopathy_lower	GORD	0.574740535715899	0.531745	0.572046	0.581397	0.569535	0.536535	0.56402	0.5052404978118915
enthesopathy_lower_gout	enthesopathy_lower	gout	0.2325737204109968	0.112789	0.212992	0.236257	0.218815	0.209995	0.222987	0.09295816382983502
enthesopathy_lower_HF	enthesopathy_lower	HF	0.30359758737503534	0.15457	0.282449	0.302162	0.290608	0.239873	0.281463	0.05772650444985722
enthesopathy_lower_hypertension	enthesopathy_lower	hypertension	0.3312573523630959	0.232568	0.359533	0.329142	0.319045	0.303031	0.326758	0.21838101640466703
enthesopathy_lower_hyperthyroid	enthesopathy_lower	hyperthyroid	0.13059439059261246	0.116294	0.11788	0.13075	0.116032	0.110159	0.146327	0.11151553905038276
enthesopathy_lower_hypothyroid	enthesopathy_lower	hypothyroid	0.23439746398202113	0.197229	0.235865	0.234149	0.233939	0.214127	0.238473	0.192313829463826
enthesopathy_lower_IBS	enthesopathy_lower	IBS	0.40916473787546453	0.429566	0.41609	0.408126	0.410106	0.394982	0.396952	0.4108608727247734
enthesopathy_lower_IDA	enthesopathy_lower	IDA	0.3910451497547173	0.309177	0.377882	0.393687	0.380966	0.346266	0.363347	0.25182791356962037
enthesopathy_lower_insomnia	enthesopathy_lower	insomnia	0.7006527852235145	0.711784	0.715105	0.700505	0.69828	0.666976	0.684679	0.6959975273019134
enthesopathy_lower_intervert_disc	enthesopathy_lower	intervert_disc	0.6512493638993985	0.622924	0.649911	0.654172	0.647859	0.617893	0.642896	0.5964682562572375
enthesopathy_lower_isch_stroke_tia	enthesopathy_lower	isch_stroke_tia	0.256893272016714	0.194437	0.233695	0.255573	0.249933	0.202422	0.253565	0.13145324778974085
enthesopathy_lower_migraine	enthesopathy_lower	migraine	0.3466320308683721	0.358019	0.350593	0.349925	0.354741	0.326398	0.341584	0.34382420521805745
enthesopathy_lower_OA	enthesopathy_lower	OA	0.7060398716772608	0.660901	0.709901	0.707813	0.703769	0.686898	0.691074	0.6469007235997967
enthesopathy_lower_osteoporosis	enthesopathy_lower	osteoporosis	0.0700651350536396	0.140035	0.078093	0.06834	0.082567	0.059908	0.052751	0.10850517019766462
enthesopathy_lower_periph_neuro	enthesopathy_lower	periph_neuro	0.6186134172030858	0.55893	0.616315	0.625268	0.638298	0.578378	0.596325	0.5599156573906955
enthesopathy_lower_peripheral_arterial	enthesopathy_lower	peripheral_arterial	0.48446843015876273	0.39946	0.48255	0.496697	0.477166	0.411469	0.467909	0.3438206423209234
enthesopathy_lower_PMR	enthesopathy_lower	PMR	0.2803486048430821	0.269166	0.275697	0.281375	0.279072	0.275511	0.267521	0.2542062189347401
enthesopathy_lower_pri_bladder	enthesopathy_lower	pri_bladder	0.09052067911660093	0.082832	0.102558	0.087974	0.097129	0.033812	0.085914	0.04042790019029741
enthesopathy_lower_pri_breast	enthesopathy_lower	pri_breast	-0.04129342242395209	-0.024867	-0.042173	-0.040408	-0.043929	-0.044255	-0.035941	-0.024085884708479218
enthesopathy_lower_pri_colorectal	enthesopathy_lower	pri_colorectal	-0.045966581109885066	-0.056776	-0.040867	-0.041617	-0.044726	-0.034657	-0.045051	-0.03560736395186795
enthesopathy_lower_pri_prost	enthesopathy_lower	pri_prost	0.025875219589914393	0.054441	0.027363	0.029682	0.024771	0.050266	0.037258	0.08671756350085535
enthesopathy_lower_pri_skin	enthesopathy_lower	pri_skin	0.06451215405368352	0.106639	0.068809	0.064798	0.069648	0.078604	0.066753	0.11659345481701276
enthesopathy_lower_psoriasis	enthesopathy_lower	psoriasis	0.2436459164460996	0.199045	0.240541	0.244774	0.240729	0.196472	0.225635	0.15064892532329044
enthesopathy_lower_RA	enthesopathy_lower	RA	0.3010655689497167	0.261264	0.293691	0.30161	0.292123	0.238091	0.288293	0.20248788618547017
enthesopathy_lower_raynauds	enthesopathy_lower	raynauds	0.2616383844088425	0.318313	0.260926	0.258945	0.283431	0.247575	0.242144	0.27869791559689777
enthesopathy_lower_retinal_detach	enthesopathy_lower	retinal_detach	-0.06698327893684705	-0.046427	-0.067879	-0.068831	-0.060139	-0.048299	-0.072107	-0.04455358165140974
enthesopathy_lower_schizo	enthesopathy_lower	schizo	-0.11459174151661934	-0.082846	-0.108972	-0.114851	-0.115273	-0.160528	-0.088728	-0.09781358097252321
enthesopathy_lower_scoliosis	enthesopathy_lower	scoliosis	0.25077171356624156	0.282745	0.253319	0.252062	0.261509	0.248468	0.240798	0.27089156263592956
enthesopathy_lower_sinusitis	enthesopathy_lower	sinusitis	0.32958443317651903	0.327409	0.325651	0.327568	0.331544	0.292976	0.302586	0.26858306276661836
enthesopathy_lower_sleep_apnoea	enthesopathy_lower	sleep_apnoea	0.4029345659235274	0.279468	0.397871	0.407093	0.395314	0.367928	0.402417	0.2747307144996223
enthesopathy_lower_spondylolisthesis	enthesopathy_lower	spondylolisthesis	0.4626654424073134	0.428665	0.465997	0.465726	0.458411	0.426564	0.451915	0.4036981089261321
enthesopathy_lower_spondylosis	enthesopathy_lower	spondylosis	0.806581977499783	0.77923	0.805763	0.811464	0.804805	0.786052	0.795825	0.7605125856359335
enthesopathy_lower_stroke_all	enthesopathy_lower	stroke_all	0.2156022365279087	0.141927	0.191353	0.215092	0.210154	0.166014	0.22926	0.1011726843978693
enthesopathy_lower_tendon	enthesopathy_lower	tendon	0.8456283741894659	0.834477	0.847073	0.852374	0.844533	0.831478	0.836936	0.8308027770595253
enthesopathy_lower_thromboembolic	enthesopathy_lower	thromboembolic	0.31277784373267326	0.229931	0.317692	0.312267	0.301287	0.282191	0.303679	0.22038654462015497
enthesopathy_lower_TIA	enthesopathy_lower	TIA	0.3208136538604599	0.279206	0.30479	0.322955	0.314229	0.273851	0.318691	0.2360018094875855
enthesopathy_lower_tinnitus	enthesopathy_lower	tinnitus	0.24180512807433102	0.289407	0.247173	0.239486	0.261338	0.244626	0.217908	0.26533442926772377
enthesopathy_lower_ulc_colitis	enthesopathy_lower	ulc_colitis	0.026991201620082315	0.042015	0.023776	0.025179	0.027187	0.025994	0.026242	0.03317758174986878
enthesopathy_lower_ulcer_peptic	enthesopathy_lower	ulcer_peptic	0.4895011666243786	0.433467	0.481838	0.494734	0.48286	0.420739	0.469034	0.364869643200711
enthesopathy_lower_urine_incont	enthesopathy_lower	urine_incont	0.5226071198018665	0.468495	0.523511	0.522342	0.517017	0.482496	0.511075	0.43556521489531186
enthesopathy_lower_urolithiasis	enthesopathy_lower	urolithiasis	0.14710029114411205	0.112609	0.149576	0.150101	0.146214	0.144248	0.146058	0.12156526336578798
enthesopathy_lower_valve_nonrheumatic	enthesopathy_lower	valve_nonrheumatic	0.2398615537660374	0.193217	0.216655	0.239522	0.232121	0.220322	0.228038	0.15385347086083145
enthesopathy_shoulder_enthesopathy_upper	enthesopathy_shoulder	enthesopathy_upper	0.8694849535239432	0.862688	0.869623	0.86987	0.868303	0.858019	0.864552	0.8511719508075294
enthesopathy_shoulder_essential_tremor	enthesopathy_shoulder	essential_tremor	-0.016871832604892962	-0.031103	-0.017633	-0.017815	-0.006859	-0.015907	-0.040271	-0.040689581362463534
enthesopathy_shoulder_female_genital_prolapse	enthesopathy_shoulder	female_genital_prolapse	0.2056606716206247	0.197399	0.207634	0.205125	0.196801	0.191493	0.203246	0.1820510878821799
enthesopathy_shoulder_fibromatosis	enthesopathy_shoulder	fibromatosis	0.24598264999839686	0.271681	0.246569	0.245432	0.252069	0.228625	0.252695	0.2590885387478307
enthesopathy_shoulder_fibromyalgia	enthesopathy_shoulder	fibromyalgia	0.6487203280815689	0.624161	0.648048	0.649888	0.647471	0.613235	0.631857	0.5890735074250736
enthesopathy_shoulder_gastritis_duodenitis	enthesopathy_shoulder	gastritis_duodenitis	0.5285614496850054	0.496427	0.527528	0.526797	0.521628	0.482662	0.511327	0.4450101729545198
enthesopathy_shoulder_glaucoma	enthesopathy_shoulder	glaucoma	0.01795513810868188	0.029345	0.015226	0.018837	0.008176	0.028735	0.023525	0.03266666845718379
enthesopathy_shoulder_GORD	enthesopathy_shoulder	GORD	0.5169912431643037	0.48295	0.515768	0.51502	0.506658	0.476561	0.504625	0.43907963854685617
enthesopathy_shoulder_gout	enthesopathy_shoulder	gout	0.18479371107346856	0.099327	0.180033	0.181939	0.160055	0.160985	0.174384	0.07787328947653599
enthesopathy_shoulder_HF	enthesopathy_shoulder	HF	0.24389494839481246	0.140483	0.246335	0.246961	0.217642	0.1795	0.221197	0.07574993528063291
enthesopathy_shoulder_hypertension	enthesopathy_shoulder	hypertension	0.21789600200388565	0.140434	0.270443	0.222868	0.189717	0.185	0.210453	0.15208439459703527
