pair_id	baseline_abs_rg	joint_abs_rg	classification
carpal_tunnel_RA	0.25351235575945563	0.16490344522404382	ATTENUATED
carpal_tunnel_raynauds	0.03779889792300813	0.06535207528242543	UNSTABLE
carpal_tunnel_retinal_detach	0.06345681561454614	0.03338822556684714	UNSTABLE
carpal_tunnel_schizo	0.11056895380391558	0.07923885012878329	ATTENUATED
carpal_tunnel_scoliosis	0.09844836966411331	0.11336209240958978	PERSISTENT
carpal_tunnel_sinusitis	0.23696082832430823	0.19404134015111588	ATTENUATED
carpal_tunnel_sleep_apnoea	0.3013074613069669	0.13405359938672015	ATTENUATED
carpal_tunnel_spondylolisthesis	0.358588595400418	0.2878874065686999	ATTENUATED
carpal_tunnel_spondylosis	0.5595297226656574	0.45393355576684163	ATTENUATED
carpal_tunnel_stroke_all	0.17233747389058945	0.08225726320274276	PERSISTENT
carpal_tunnel_tendon	0.6588950890766289	0.6000773250346493	ATTENUATED
carpal_tunnel_thromboembolic	0.11243176420228841	0.03061208057088604	NEAR_NULL_EQUIVALENT
carpal_tunnel_TIA	0.19108104054851588	0.10377771755216736	PERSISTENT
carpal_tunnel_tinnitus	0.10817282540148966	0.14196346282386904	ATTENUATED
carpal_tunnel_ulc_colitis	0.02425450138841669	0.03689238427549648	UNSTABLE
carpal_tunnel_ulcer_peptic	0.3074902742224285	0.16187303261351627	ATTENUATED
carpal_tunnel_urine_incont	0.29769801032825915	0.1780901284940777	ATTENUATED
carpal_tunnel_urolithiasis	0.08480952372976236	0.04431588040308609	NEAR_NULL_EQUIVALENT
carpal_tunnel_valve_nonrheumatic	0.148060631118739	0.061500910033391094	PERSISTENT
cataract_cholelithiasis	0.11951208170564935	0.07651279836205721	PERSISTENT
cataract_CKD	0.0639049860846669	0.021050435060058586	UNSTABLE
cataract_COPD	0.20165341936000564	0.132861914273191	ATTENUATED
cataract_coronary_heart	0.16798832198669125	0.11305099813320262	ATTENUATED
cataract_deaf	0.057060741270912846	0.043921028025655076	UNSTABLE
cataract_depression	0.11094198340916085	0.07057460598764718	ATTENUATED
cataract_diabetes_type_2	0.15847650590777754	0.10822345521627906	ATTENUATED
cataract_diverticuli	0.07519425583496782	0.04777640443442733	NEAR_NULL_EQUIVALENT
cataract_ED	0.12579579698750054	0.057040636595447954	PERSISTENT
cataract_enthesopathy_lower	0.1450482832761849	0.0855006375726209	PERSISTENT
cataract_enthesopathy_shoulder	0.15236460601748636	0.10429608586239458	ATTENUATED
cataract_enthesopathy_upper	0.1430612394177117	0.09554194895718106	ATTENUATED
cataract_essential_tremor	0.014269427428319792	0.010059002125148856	UNSTABLE
cataract_female_genital_prolapse	0.01592702247327911	0.029862086647374504	UNSTABLE
cataract_fibromatosis	0.02470075934309569	0.02003672441367212	UNSTABLE
cataract_fibromyalgia	0.09958047471162797	0.033264211950684755	UNSTABLE
cataract_gastritis_duodenitis	0.2496334750113778	0.20702589908055954	ATTENUATED
cataract_glaucoma	0.19023874428515677	0.1952461607877781	ATTENUATED
cataract_GORD	0.1538517428346433	0.10308003669057965	ATTENUATED
cataract_gout	0.08250514513205412	0.02568064281982968	NEAR_NULL_EQUIVALENT
cataract_HF	0.22226449826337277	0.1635923520731349	ATTENUATED
cataract_hypertension	0.18230249786014316	0.13948404464816172	ATTENUATED
cataract_hyperthyroid	0.06378441436707374	0.039576009033571564	UNSTABLE
cataract_hypothyroid	0.0746316844863326	0.05418852079418646	PERSISTENT
cataract_IBS	0.09214980283455047	0.07932222010956037	PERSISTENT
cataract_IDA	0.186174799320765	0.12955831018726022	ATTENUATED
cataract_insomnia	0.17192089009105094	0.1391897301640876	PERSISTENT
cataract_intervert_disc	0.115930524697434	0.06262067374155106	PERSISTENT
cataract_isch_stroke_tia	0.1668816835559833	0.11321609261372079	PERSISTENT
cataract_migraine	0.06433058179542447	0.05138211259641126	PERSISTENT
cataract_OA	0.10954764412343099	0.057050550853244404	PERSISTENT
cataract_osteoporosis	0.09071357214417951	0.10664570509973414	ATTENUATED
cataract_periph_neuro	0.20483356512949835	0.15319694760706976	ATTENUATED
cataract_peripheral_arterial	0.3375990885898983	0.3239529274789884	ATTENUATED
cataract_PMR	0.09121916659804989	0.07428614747462924	UNSTABLE
cataract_pri_bladder	0.04170338271726392	0.024657405491954082	UNSTABLE
cataract_pri_breast	0.015679966775400324	0.013195366331481807	UNSTABLE
cataract_pri_colorectal	0.0031955568696216945	0.01158470531176595	UNSTABLE
cataract_pri_prost	0.009305971099887882	0.006181787440394658	UNSTABLE
cataract_pri_skin	0.03764079097343989	0.023801450759183232	UNSTABLE
cataract_psoriasis	0.12168572841267003	0.08529149532647214	PERSISTENT
cataract_RA	0.11635539125191788	0.06619122289124837	PERSISTENT
cataract_raynauds	0.05878556449886655	0.0585462427644567	UNSTABLE
cataract_retinal_detach	0.4540951980888949	0.47813633679603534	ATTENUATED
cataract_schizo	0.024532601653793472	0.026410159213692174	UNSTABLE
cataract_scoliosis	0.013421800962598934	0.012862541537842866	UNSTABLE
cataract_sinusitis	0.12604673354346585	0.09745926920993316	PERSISTENT
cataract_sleep_apnoea	0.16743965207235495	0.12389876451383694	ATTENUATED
cataract_spondylolisthesis	0.13324571680306527	0.09665829012345455	PERSISTENT
cataract_spondylosis	0.1010344966322537	0.027458272720305255	NEAR_NULL_EQUIVALENT
cataract_stroke_all	0.16167196432210598	0.11364185696949416	ATTENUATED
cataract_tendon	0.14520401741982053	0.0943835801190984	ATTENUATED
cataract_thromboembolic	0.13546073062682035	0.09958363233620078	ATTENUATED
cataract_TIA	0.1812908896484249	0.1364569372032155	ATTENUATED
cataract_tinnitus	0.09781668262609151	0.10748589613740825	UNSTABLE
cataract_ulc_colitis	0.015257398323622579	0.0146214564539537	UNSTABLE
cataract_ulcer_peptic	0.1953809723952564	0.13236320717145178	ATTENUATED
cataract_urine_incont	0.11644049217464289	0.06477577824874034	PERSISTENT
cataract_urolithiasis	0.04286826205917941	0.03266302333927928	UNSTABLE
cataract_valve_nonrheumatic	0.10619109515783076	0.06348822786462958	PERSISTENT
cholelithiasis_CKD	0.19151581471042223	0.09841936725958196	PERSISTENT
cholelithiasis_COPD	0.1985877575962137	0.0479285123908186	NEAR_NULL_EQUIVALENT
cholelithiasis_coronary_heart	0.24413819276529217	0.15159738636277487	ATTENUATED
cholelithiasis_deaf	0.08064987221731085	0.049131250800010975	NEAR_NULL_EQUIVALENT
cholelithiasis_depression	0.21173186945183425	0.171423638206179	ATTENUATED
cholelithiasis_diabetes_type_2	0.3395676294803048	0.17284712262607232	ATTENUATED
cholelithiasis_diverticuli	0.27461986275693423	0.2276102621753249	ATTENUATED
cholelithiasis_ED	0.22654785813492087	0.07948143721385058	PERSISTENT
cholelithiasis_enthesopathy_lower	0.299642227538511	0.1918940232956066	ATTENUATED
cholelithiasis_enthesopathy_shoulder	0.19294467726425088	0.09910046152022964	PERSISTENT
cholelithiasis_enthesopathy_upper	0.14028912701123106	0.05034679996592959	PERSISTENT
cholelithiasis_essential_tremor	0.05838749599645284	0.049768092689883546	UNSTABLE
cholelithiasis_female_genital_prolapse	0.20412513916191766	0.18997319640752447	ATTENUATED
cholelithiasis_fibromatosis	0.03815512402424812	0.021278062136514824	UNSTABLE
cholelithiasis_fibromyalgia	0.33138334317688284	0.2490435396459256	ATTENUATED
cholelithiasis_gastritis_duodenitis	0.4084203596487299	0.34126909495833707	ATTENUATED
cholelithiasis_glaucoma	0.02902856762519658	0.047842702144742254	UNSTABLE
cholelithiasis_GORD	0.38534021168348487	0.30718621797554885	ATTENUATED
cholelithiasis_gout	0.23482299659959813	0.09177594701204358	ATTENUATED
cholelithiasis_HF	0.2893149853734968	0.094521806881292	PERSISTENT
cholelithiasis_hypertension	0.24407802852544994	0.15045194890883504	ATTENUATED
cholelithiasis_hyperthyroid	0.10772863682546768	0.07655941718881548	PERSISTENT
cholelithiasis_hypothyroid	0.17312640227857926	0.12155407419981748	ATTENUATED
cholelithiasis_IBS	0.2093067383228061	0.21657481424534483	ATTENUATED
cholelithiasis_IDA	0.1695575266464748	0.021413128569044076	NEAR_NULL_EQUIVALENT
cholelithiasis_insomnia	0.14377836565705399	0.10569401137955961	PERSISTENT
cholelithiasis_intervert_disc	0.2524243228463127	0.1633787481138804	ATTENUATED
cholelithiasis_isch_stroke_tia	0.10099260447553869	0.006186223924205979	UNSTABLE
cholelithiasis_migraine	0.21656563094871562	0.22261118863673798	ATTENUATED
cholelithiasis_OA	0.20924066360663543	0.046419924019236426	NEAR_NULL_EQUIVALENT
cholelithiasis_osteoporosis	0.010843109990341045	0.0870793807946138	UNSTABLE
cholelithiasis_periph_neuro	0.2627934179410773	0.09801924692448385	PERSISTENT
cholelithiasis_peripheral_arterial	0.24753478251736846	0.08074367878818171	PERSISTENT
cholelithiasis_PMR	0.04115063036625473	0.008980907758290144	UNSTABLE
cholelithiasis_pri_bladder	0.022655196059973584	0.005211800893059117	UNSTABLE
cholelithiasis_pri_breast	0.022527514714133303	0.04341913518103952	UNSTABLE
cholelithiasis_pri_colorectal	0.003638358985225062	0.0014662189318008212	UNSTABLE
cholelithiasis_pri_prost	0.06648091584243881	0.037067709301091434	UNSTABLE
cholelithiasis_pri_skin	0.04930861585791455	0.006852171570058424	UNSTABLE
cholelithiasis_psoriasis	0.17337107214953623	0.10672694523853414	ATTENUATED
cholelithiasis_RA	0.2090615845714182	0.13765780434760094	ATTENUATED
cholelithiasis_raynauds	0.035061431867690375	0.007424850518956977	UNSTABLE
cholelithiasis_retinal_detach	0.06600898387059306	0.034910903123592886	UNSTABLE
cholelithiasis_schizo	0.0468074501312479	0.023608337030721033	NEAR_NULL_EQUIVALENT
cholelithiasis_scoliosis	0.030810971161246273	0.012773969778711756	UNSTABLE
cholelithiasis_sinusitis	0.13877041031278076	0.11695071324983913	PERSISTENT
cholelithiasis_sleep_apnoea	0.2819575705389854	0.08810149476889349	PERSISTENT
cholelithiasis_spondylolisthesis	0.006928110478564802	0.09452974904498532	UNSTABLE
cholelithiasis_spondylosis	0.1745177945104686	0.0061499184501236665	NEAR_NULL_EQUIVALENT
cholelithiasis_stroke_all	0.1582782612047417	0.055334958455209526	PERSISTENT
cholelithiasis_tendon	0.1710716662368407	0.06987014057188487	PERSISTENT
cholelithiasis_thromboembolic	0.24948628580830773	0.13262439465238893	ATTENUATED
cholelithiasis_TIA	0.16607251593879171	0.09163451179998108	PERSISTENT
cholelithiasis_tinnitus	0.11048143651888047	0.16783829829607966	UNSTABLE
cholelithiasis_ulc_colitis	0.01269661876343393	0.000350009283070734	UNSTABLE
cholelithiasis_ulcer_peptic	0.29821175651812126	0.19689381926666497	ATTENUATED
cholelithiasis_urine_incont	0.20335605441861906	0.08124736834071955	PERSISTENT
cholelithiasis_urolithiasis	0.24932454853510339	0.22310659734285337	ATTENUATED
cholelithiasis_valve_nonrheumatic	0.04364977184908296	0.03710166114121175	UNSTABLE
CKD_COPD	0.15401754423243422	0.060728769982191455	PERSISTENT
CKD_coronary_heart	0.2574409498405594	0.1344745666015759	ATTENUATED
CKD_deaf	0.01896385487715168	0.021625239530231644	UNSTABLE
CKD_depression	0.07149248249788942	0.05016456158770227	PERSISTENT
CKD_diabetes_type_2	0.20605914221517121	0.024332884462993382	NEAR_NULL_EQUIVALENT
CKD_diverticuli	0.11997347088426373	0.09065588870821055	ATTENUATED
CKD_ED	0.15906919301437866	0.05088302211430355	PERSISTENT
CKD_enthesopathy_lower	0.206686587125181	0.11395477692366295	PERSISTENT
CKD_enthesopathy_shoulder	0.12458768514520589	0.05853743039257564	PERSISTENT
CKD_enthesopathy_upper	0.13080318405726268	0.07751482705604829	PERSISTENT
CKD_essential_tremor	0.04450041164223766	0.028522039337021056	UNSTABLE
CKD_female_genital_prolapse	0.025234461510667987	0.018185613922365746	UNSTABLE
CKD_fibromatosis	0.034381704992203374	0.05542321821002582	UNSTABLE
CKD_fibromyalgia	0.21243925304697087	0.14125096769643375	PERSISTENT
CKD_gastritis_duodenitis	0.23260545238937214	0.17271956897405238	ATTENUATED
CKD_glaucoma	0.055220716593275744	0.0617253600474773	UNSTABLE
CKD_GORD	0.1863650526767185	0.1118471171176916	ATTENUATED
CKD_gout	0.4137363509090051	0.31528104040906807	ATTENUATED
CKD_HF	0.2991940830190801	0.11682365074224713	PERSISTENT
CKD_hypertension	0.3266225675723894	0.1346481844064709	ATTENUATED
CKD_hyperthyroid	0.10375427163654188	0.06630763823678512	UNSTABLE
CKD_hypothyroid	0.18803801752249774	0.16170627701253207	ATTENUATED
CKD_IBS	0.0603338833087493	0.0669065885896906	UNSTABLE
CKD_IDA	0.15917925899387278	0.028768088783189993	NEAR_NULL_EQUIVALENT
CKD_insomnia	0.03872212430330942	0.024940860863060764	UNSTABLE
CKD_intervert_disc	0.19958841902612823	0.1382332460363425	ATTENUATED
CKD_isch_stroke_tia	0.3827844415818379	0.2997160273112888	ATTENUATED
CKD_migraine	0.09312426469490011	0.09259232603194766	ATTENUATED
CKD_OA	0.13049606761375268	0.021956538878292752	NEAR_NULL_EQUIVALENT
CKD_osteoporosis	0.0014782615114641313	0.06278735242156155	UNSTABLE
CKD_periph_neuro	0.3185128557891689	0.2583980707592687	ATTENUATED
CKD_peripheral_arterial	0.24097286489629555	0.0549050326807901	PERSISTENT
CKD_PMR	0.0767781447566373	0.04523251146778384	UNSTABLE
CKD_pri_bladder	0.12411563593747132	0.14507493932226662	UNSTABLE
CKD_pri_breast	0.013699427990235479	0.02702723900026221	UNSTABLE
CKD_pri_colorectal	0.06721227732626413	0.06799921235895477	UNSTABLE
CKD_pri_prost	0.003663319466907591	0.026654586262857726	UNSTABLE
CKD_pri_skin	0.06440529599393105	0.033486134044982775	UNSTABLE
CKD_psoriasis	0.10592043111888753	0.05453645826443658	PERSISTENT
CKD_RA	0.10396378087069007	0.04085752500756056	NEAR_NULL_EQUIVALENT
CKD_raynauds	0.011070827521846655	0.010649570064657152	UNSTABLE
CKD_retinal_detach	0.05265150453116659	0.03732378245572982	UNSTABLE
CKD_schizo	0.08331686084109202	0.050559408914213774	PERSISTENT
CKD_scoliosis	0.028331883644887347	0.018576494866843096	UNSTABLE
CKD_sinusitis	0.0696268516467386	0.0420987656202196	UNSTABLE
CKD_sleep_apnoea	0.1718052787926561	0.024228640509114496	NEAR_NULL_EQUIVALENT
CKD_spondylolisthesis	0.1308369017053806	0.08602111348620763	PERSISTENT
CKD_spondylosis	0.1896359451519937	0.08697854308827861	PERSISTENT
CKD_stroke_all	0.22628022242873158	0.11549521073455932	PERSISTENT
CKD_tendon	0.13328006294574216	0.06406442166999123	PERSISTENT
CKD_thromboembolic	0.21879738528573092	0.16331331004702965	ATTENUATED
CKD_TIA	0.24841024505735734	0.1719610627731336	PERSISTENT
CKD_tinnitus	0.06203269787904888	0.09847340206059343	UNSTABLE
CKD_ulc_colitis	0.008049604461744355	0.005078653970329094	UNSTABLE
CKD_ulcer_peptic	0.1790146587312741	0.08630609575883494	PERSISTENT
CKD_urine_incont	0.0974436392465847	0.014988746161055505	NEAR_NULL_EQUIVALENT
CKD_urolithiasis	0.03727803706620806	0.07132902163528224	UNSTABLE
CKD_valve_nonrheumatic	0.14707926299578453	0.04319274679832934	NEAR_NULL_EQUIVALENT
COPD_coronary_heart	0.30234195579149253	0.12006439595958167	ATTENUATED
COPD_deaf	0.11480410531876017	0.03713168011099301	NEAR_NULL_EQUIVALENT
COPD_depression	0.3369227538870298	0.18495376198529176	ATTENUATED
COPD_diabetes_type_2	0.24307656120759902	0.0029354988727298918	NEAR_NULL_EQUIVALENT
COPD_diverticuli	0.2535042349489135	0.1854346512112675	ATTENUATED
COPD_ED	0.2981287448433454	0.04392584047292276	NEAR_NULL_EQUIVALENT
COPD_enthesopathy_lower	0.31021987220951414	0.09857813142655736	PERSISTENT
COPD_enthesopathy_shoulder	0.3846722365408937	0.23544216290590747	ATTENUATED
COPD_enthesopathy_upper	0.36272447310372996	0.18619702127632537	ATTENUATED
COPD_essential_tremor	0.14295335379592708	0.18285192323691532	ATTENUATED
COPD_female_genital_prolapse	0.09230724706710353	0.042925304665987256	NEAR_NULL_EQUIVALENT
COPD_fibromatosis	0.06468785345201855	0.02651398001162218	UNSTABLE
COPD_fibromyalgia	0.5244364009016996	0.38051489102677666	ATTENUATED
COPD_gastritis_duodenitis	0.499695773380166	0.35891894269469377	ATTENUATED
COPD_glaucoma	0.06856349045085118	0.1148425725113183	ATTENUATED
COPD_GORD	0.47037618073683085	0.3450659693905634	ATTENUATED
COPD_gout	0.17912873166936874	0.018640357589297125	NEAR_NULL_EQUIVALENT
COPD_HF	0.4330319838971295	0.23423523441369	ATTENUATED
COPD_hypertension	0.30673445378623465	0.16981087523248475	ATTENUATED
COPD_hyperthyroid	0.16507804125380035	0.11273541150460208	PERSISTENT
COPD_hypothyroid	0.13498751258832992	0.06906235580002124	PERSISTENT
COPD_IBS	0.28418750138616716	0.28783216723752714	ATTENUATED
COPD_IDA	0.38940891606920336	0.22976725588025163	ATTENUATED
COPD_insomnia	0.38824150405199076	0.22604875291902327	PERSISTENT
COPD_intervert_disc	0.4142572178461898	0.26445087058461275	ATTENUATED
COPD_isch_stroke_tia	0.32118451188789415	0.16912698826925024	PERSISTENT
COPD_migraine	0.23508136389577997	0.21317238701894664	ATTENUATED
COPD_OA	0.35217056587155815	0.21353870886271528	ATTENUATED
COPD_osteoporosis	0.16256191612891888	0.24051358290830163	MASKED_ENHANCED
COPD_periph_neuro	0.47098997854884095	0.2776569965663023	ATTENUATED
COPD_peripheral_arterial	0.6411187041935912	0.4626496855727369	ATTENUATED
COPD_PMR	0.18345181613268202	0.16679275304132202	PERSISTENT
COPD_pri_bladder	0.10516138959835043	0.001666834977807577	UNSTABLE
COPD_pri_breast	0.013907126095957534	0.013696986555500425	UNSTABLE
COPD_pri_colorectal	0.014931242107428242	0.01102835972755506	UNSTABLE
COPD_pri_prost	0.06210204555291398	0.012548885252082326	UNSTABLE
COPD_pri_skin	0.08389331011446757	0.05481043780360586	PERSISTENT
COPD_psoriasis	0.28367757893067613	0.17457367566980236	ATTENUATED
COPD_RA	0.36742352729340394	0.21888817737808652	ATTENUATED
COPD_raynauds	0.12374116927620789	0.13557191214732217	PERSISTENT
COPD_retinal_detach	0.03790787498379729	0.02687566805862699	UNSTABLE
COPD_schizo	0.10731940987122525	0.08292477563100382	ATTENUATED
COPD_scoliosis	0.08270106594820545	0.08824348213038449	UNSTABLE
COPD_sinusitis	0.36164035753423285	0.32373721383934906	ATTENUATED
COPD_sleep_apnoea	0.33364849364730564	0.18719863703854678	ATTENUATED
COPD_spondylolisthesis	0.31617381452255333	0.20156932975842906	ATTENUATED
COPD_spondylosis	0.5826285665762533	0.4532674055567558	ATTENUATED
COPD_stroke_all	0.31029405869459936	0.1817243698650114	ATTENUATED
COPD_tendon	0.42080854314622945	0.27439419160777634	ATTENUATED
COPD_thromboembolic	0.2916861108451453	0.19649349527731183	ATTENUATED
COPD_TIA	0.31939210595684575	0.18581442017968325	ATTENUATED
COPD_tinnitus	0.05240566313677374	0.08359496565657448	UNSTABLE
COPD_ulc_colitis	0.10506689961060163	0.14012976173541475	ATTENUATED
COPD_ulcer_peptic	0.5408497463051037	0.329640630588322	ATTENUATED
COPD_urine_incont	0.3314810902478601	0.16753638768710558	ATTENUATED
COPD_urolithiasis	0.0566692134825799	0.02219268306174662	UNSTABLE
COPD_valve_nonrheumatic	0.17414966819515956	0.07045690698826096	PERSISTENT
coronary_heart_deaf	0.022790807742401192	0.008572786496907646	UNSTABLE
coronary_heart_depression	0.19807340017782496	0.1467547281757902	ATTENUATED
coronary_heart_diabetes_type_2	0.3712626449471131	0.2541442924986984	ATTENUATED
coronary_heart_diverticuli	0.1652048864859728	0.1279590760995061	ATTENUATED
coronary_heart_ED	0.34383186647327885	0.2313301851204795	ATTENUATED
coronary_heart_enthesopathy_lower	0.23415339695327342	0.09130735585990211	PERSISTENT
coronary_heart_enthesopathy_shoulder	0.24870845574074413	0.1508981993326055	ATTENUATED
coronary_heart_enthesopathy_upper	0.2329226631531187	0.12946866879337726	ATTENUATED
coronary_heart_essential_tremor	0.05927120972312125	0.04035398014063984	UNSTABLE
coronary_heart_female_genital_prolapse	0.15827940278414027	0.16261522811615772	ATTENUATED
coronary_heart_fibromatosis	0.035075551367509776	0.04447858284838267	UNSTABLE
coronary_heart_fibromyalgia	0.2832745300161895	0.15810046230877908	ATTENUATED
coronary_heart_gastritis_duodenitis	0.33508576242559923	0.23339981811610833	ATTENUATED
coronary_heart_glaucoma	0.02352973783879972	0.02897367185292164	UNSTABLE
coronary_heart_GORD	0.34691526214350865	0.24862408173590686	ATTENUATED
coronary_heart_gout	0.2702575754344695	0.1083154427424744	ATTENUATED
coronary_heart_HF	0.6195131253526028	0.5093054345183824	ATTENUATED
coronary_heart_hypertension	0.5433975488166511	0.3885331289728087	ATTENUATED
coronary_heart_hyperthyroid	0.12426741212004304	0.0699679013992283	PERSISTENT
coronary_heart_hypothyroid	0.18650266706088967	0.15842608811735345	ATTENUATED
coronary_heart_IBS	0.1508145008769094	0.15838015096114663	ATTENUATED
coronary_heart_IDA	0.22865879527879546	0.048065719916741696	NEAR_NULL_EQUIVALENT
coronary_heart_insomnia	0.15446173229078802	0.10076486938429462	PERSISTENT
coronary_heart_intervert_disc	0.3174065805432043	0.22473904545164314	ATTENUATED
coronary_heart_isch_stroke_tia	0.6241526304511347	0.5438890790624511	ATTENUATED
coronary_heart_migraine	0.16882972225738374	0.15335862930651242	ATTENUATED
coronary_heart_OA	0.1932853900907052	0.06593466137435183	PERSISTENT
coronary_heart_osteoporosis	0.04758453270979841	0.11093842031338781	UNSTABLE
coronary_heart_periph_neuro	0.32887617444455464	0.21030491100995805	ATTENUATED
coronary_heart_peripheral_arterial	0.7086896772105183	0.6138765070920049	ATTENUATED
coronary_heart_PMR	0.26467904303065065	0.24260434402825076	ATTENUATED
coronary_heart_pri_bladder	0.08309637139122411	0.08662048885103425	UNSTABLE
coronary_heart_pri_breast	0.0663748934634973	0.0669677446192544	ATTENUATED
coronary_heart_pri_colorectal	0.11768619188006413	0.12709011975756423	ATTENUATED
coronary_heart_pri_prost	0.010482675572229223	0.040981836004348515	UNSTABLE
coronary_heart_pri_skin	0.08873866429086062	0.058745302841800344	PERSISTENT
coronary_heart_psoriasis	0.19608656073569974	0.12005585472138262	ATTENUATED
coronary_heart_RA	0.22180771333110003	0.12227590472612783	ATTENUATED
coronary_heart_raynauds	0.07501049402696096	0.08863293629436422	UNSTABLE
coronary_heart_retinal_detach	0.04231282052191339	0.015655939002431174	UNSTABLE
coronary_heart_schizo	0.02605483801744384	0.0037194679618310295	UNSTABLE
coronary_heart_scoliosis	0.03042706328328468	0.02940473217862744	UNSTABLE
coronary_heart_sinusitis	0.1359380535377062	0.08236088533616223	PERSISTENT
coronary_heart_sleep_apnoea	0.29848375554689816	0.16277162181101312	ATTENUATED
coronary_heart_spondylolisthesis	0.1537135091234487	0.07548348789811878	PERSISTENT
coronary_heart_spondylosis	0.3252751307180552	0.18832329459085015	ATTENUATED
coronary_heart_stroke_all	0.4948753244332256	0.39049815522670384	ATTENUATED
coronary_heart_tendon	0.25818319654721184	0.15140950470453676	ATTENUATED
coronary_heart_thromboembolic	0.183107232024753	0.12126346823979046	ATTENUATED
coronary_heart_TIA	0.5699398388398784	0.4996974199512872	ATTENUATED
coronary_heart_tinnitus	0.036683298982858756	0.06873132106048775	UNSTABLE
coronary_heart_ulc_colitis	0.017435531602095575	0.021348647761513063	UNSTABLE
coronary_heart_ulcer_peptic	0.3174128918758558	0.15942057551870487	ATTENUATED
coronary_heart_urine_incont	0.22371897572677107	0.12782360289460767	ATTENUATED
coronary_heart_urolithiasis	0.12898000550249408	0.10830433225163175	ATTENUATED
coronary_heart_valve_nonrheumatic	0.40823194629540127	0.3086717219639547	ATTENUATED
deaf_depression	0.3043029356937394	0.277511197006964	ATTENUATED
deaf_diabetes_type_2	0.03027542065063376	0.0335666326751795	UNSTABLE
deaf_diverticuli	0.09953837426081233	0.07546667995928587	ATTENUATED
deaf_ED	0.1262838209767861	0.09973180750071739	PERSISTENT
deaf_enthesopathy_lower	0.07771568137416843	0.03512633627118785	UNSTABLE
deaf_enthesopathy_shoulder	0.09109760022980036	0.05373505846032749	PERSISTENT
deaf_enthesopathy_upper	0.10305750621991847	0.06184987806370765	PERSISTENT
deaf_essential_tremor	0.12565393436986	0.125678527132325	PERSISTENT
deaf_female_genital_prolapse	0.10133236529404678	0.08855388582675586	ATTENUATED
deaf_fibromatosis	0.10283238136371146	0.09536581357641352	ATTENUATED
deaf_fibromyalgia	0.25760232257239146	0.23054451294814346	ATTENUATED
deaf_gastritis_duodenitis	0.209832895037042	0.17577984675524183	ATTENUATED
deaf_glaucoma	0.02323150536794092	0.007267459108123468	UNSTABLE
deaf_GORD	0.20178959955613876	0.17387848347130358	ATTENUATED
deaf_gout	0.05691844146184973	0.04983886377496489	NEAR_NULL_EQUIVALENT
deaf_HF	0.03176449399535858	0.08562298173416706	UNSTABLE
deaf_hypertension	0.021629619549995868	0.08172654773540143	UNSTABLE
deaf_hyperthyroid	0.08417903954461822	0.09005150875438198	UNSTABLE
deaf_hypothyroid	0.10914494293414288	0.08838083100049089	ATTENUATED
deaf_IBS	0.2749112748861492	0.26413135391993176	ATTENUATED
deaf_IDA	0.08995427051463395	0.07250816896786991	UNSTABLE
deaf_insomnia	0.1876493190202662	0.1565037777638237	PERSISTENT
deaf_intervert_disc	0.13257970064143837	0.09406655001771441	ATTENUATED
deaf_isch_stroke_tia	0.0564354323253344	0.046495800407802455	UNSTABLE
deaf_migraine	0.14880634609276125	0.1306593627031038	ATTENUATED
deaf_OA	0.08550069380958512	0.03574759235644947	NEAR_NULL_EQUIVALENT
deaf_osteoporosis	0.06152499285374425	0.060097846466567476	PERSISTENT
deaf_periph_neuro	0.1158859507785245	0.08568447392460327	PERSISTENT
deaf_peripheral_arterial	0.045738198853742376	0.00036966100892016433	UNSTABLE
deaf_PMR	0.017380236571318815	0.011096763230071461	UNSTABLE
deaf_pri_bladder	0.11687812190625288	0.0800459912063389	PERSISTENT
deaf_pri_breast	0.035969939804649104	0.032048411925322616	UNSTABLE
deaf_pri_colorectal	0.010156167826955814	0.010269663367459037	UNSTABLE
deaf_pri_prost	0.01437594525702827	0.03000254469484408	UNSTABLE
deaf_pri_skin	0.02310224472337843	0.016379077174752094	UNSTABLE
deaf_psoriasis	0.10319408462185374	0.07376295267280979	PERSISTENT
deaf_RA	0.08539735713123991	0.053547418312399134	PERSISTENT
deaf_raynauds	0.013784380046657108	0.004925418782120918	UNSTABLE
deaf_retinal_detach	0.08638590162848736	0.07673404590671698	UNSTABLE
deaf_schizo	0.0898336213596315	0.07826658682463809	ATTENUATED
deaf_scoliosis	0.08085519973301909	0.07597088791241047	UNSTABLE
deaf_sinusitis	0.1238599590210165	0.10549031745362071	PERSISTENT
deaf_sleep_apnoea	0.21465100933403566	0.20062762103830525	ATTENUATED
deaf_spondylolisthesis	0.05796931606363569	0.01956142935815742	UNSTABLE
deaf_spondylosis	0.16322224134226024	0.12206846872170085	ATTENUATED
deaf_stroke_all	0.03598412718330269	0.05820252102016673	UNSTABLE
deaf_tendon	0.10964198854186621	0.07362993578843444	PERSISTENT
deaf_thromboembolic	0.06376044983785585	0.029164681850865824	UNSTABLE
deaf_TIA	0.07446753960647569	0.06044315205153218	UNSTABLE
deaf_tinnitus	0.40274241729012444	0.41532410324340296	ATTENUATED
deaf_ulc_colitis	0.03434441796368644	0.039165963596721864	UNSTABLE
deaf_ulcer_peptic	0.10315680110644797	0.051333084337764026	PERSISTENT
deaf_urine_incont	0.1513089242372636	0.11291062978087563	ATTENUATED
