pair_id	baseline_rg	partial_BMI	partial_SBP	partial_ApoB	partial_FG	partial_SMK	partial_SLEEP	best_single_exposure	best_single_rg	best_single_attenuation	joint_rg	joint_attenuation	additional_joint_attenuation	joint_vs_best_single_ratio	disease1	disease2
depression_intervert_disc	0.37848257445559436	0.366961	0.380223	0.378808	0.373419	0.314517	0.369581	SMK	0.314517	0.06396557445559437	0.3098503508418569	0.06863222361373744	0.004666649158143077	0.012329891712598762	depression	intervert_disc
depression_isch_stroke_tia	0.26491363264868617	0.249583	0.284997	0.265085	0.259108	0.207318	0.261914	SMK	0.207318	0.05759563264868617	0.22209892662732608	0.04281470602136009	-0.01478092662732608	-0.055795266100660545	depression	isch_stroke_tia
depression_migraine	0.40074302411084733	0.400139	0.400607	0.401377	0.407796	0.383341	0.396983	SMK	0.383341	0.017402024110847347	0.3888903831052583	0.011852641005589026	-0.005549383105258321	-0.013847734761125465	depression	migraine
depression_OA	0.26528089231699953	0.247598	0.265472	0.265354	0.260339	0.210048	0.249709	SMK	0.210048	0.055232892316999516	0.20959958185906696	0.055681310457932565	0.000448418140933049	0.001690352203720757	depression	OA
depression_osteoporosis	0.19439047015989797	0.216923	0.193715	0.194518	0.206362	0.190435	0.187223	SLEEP	0.187223	0.007167470159897965	0.200226985450047	-0.00583651529014903	-0.013003985450046995	-0.06689620864310081	depression	osteoporosis
depression_periph_neuro	0.3649131070478757	0.358	0.366984	0.366295	0.364874	0.291969	0.351607	SMK	0.291969	0.07294410704787574	0.29341459221015964	0.07149851483771608	-0.001445592210159663	-0.003961469682068736	depression	periph_neuro
depression_peripheral_arterial	0.24830426516118237	0.22867	0.280463	0.251075	0.237573	0.122446	0.236446	SMK	0.122446	0.12585826516118237	0.1400092125924695	0.10829505256871286	-0.017563212592469513	-0.07073262547894077	depression	peripheral_arterial
depression_PMR	0.2251082221217368	0.218718	0.226599	0.22515	0.223674	0.217839	0.217476	SLEEP	0.217476	0.007632222121736809	0.2137728930198635	0.01133532910187332	0.0037031069801365113	0.01645034084154376	depression	PMR
depression_pri_bladder	0.07906798899209758	0.075759	0.077803	0.079165	0.084587	0.017335	0.076312	SMK	0.017335	0.06173298899209757	0.01903950382802972	0.060028485164067856	-0.0017045038280297208	-0.021557445051499625	depression	pri_bladder
depression_pri_breast	0.048124423690729494	0.053833	0.048221	0.048154	0.046235	0.049538	0.05139	FG	0.046235	0.0018894236907294956	0.05122697542884752	-0.003102551738118027	-0.004991975428847523	-0.10373060176114188	depression	pri_breast
depression_pri_colorectal	-0.02765385768871719	-0.030077	-0.028495	-0.027706	-0.026513	-0.014647	-0.026833	SMK	-0.014647	0.013006857688717191	-0.014114576751569182	0.01353928093714801	0.0005324232484308182	0.0192531275174692	depression	pri_colorectal
depression_pri_prost	0.0017574740865264457	0.00942	0.001564	0.001838	0.000724	0.026756	0.006698	FG	0.000724	0.0010334740865264457	0.029980521931419687	-0.028223047844893243	-0.02925652193141969	-16.64691511283882	depression	pri_prost
depression_pri_skin	-0.022406541870420717	-0.011899	-0.022987	-0.022402	-0.01847	-0.011681	-0.022277	SMK	-0.011681	0.010725541870420716	-0.008103546656613603	0.014302995213807113	0.003577453343386397	0.15966110987028562	depression	pri_skin
depression_psoriasis	0.18096816914133484	0.166746	0.181896	0.181017	0.178118	0.125925	0.171157	SMK	0.125925	0.055043169141334836	0.11896729667089012	0.06200087247044472	0.006957703329109888	0.03844711123576639	depression	psoriasis
depression_RA	0.31250549974856984	0.301115	0.315436	0.312515	0.305315	0.24597	0.305524	SMK	0.24597	0.06653549974856984	0.23858602193567283	0.07391947781289701	0.007383978064327168	0.02362831396653191	depression	RA
depression_raynauds	0.11875993898029352	0.131204	0.119183	0.119142	0.135065	0.096305	0.10724	SMK	0.096305	0.02245493898029352	0.10624249590441928	0.01251744307587424	-0.00993749590441928	-0.0836771725360036	depression	raynauds
depression_retinal_detach	-0.07223928760873062	-0.065737	-0.072186	-0.072328	-0.066457	-0.052643	-0.074207	SMK	-0.052643	0.01959628760873062	-0.049187173032317996	0.023052114576412625	0.003455826967682006	0.04783860807708665	depression	retinal_detach
depression_schizo	0.35298511114252346	0.368172	0.352625	0.352984	0.354018	0.332126	0.371718	SMK	0.332126	0.02085911114252348	0.3524804006689075	0.0005047104736159436	-0.020354400668907535	-0.057663623836783064	depression	schizo
depression_scoliosis	0.1456132488919297	0.15119	0.145515	0.145667	0.153956	0.138315	0.138882	SMK	0.138315	0.007298248891929704	0.1425578451482039	0.0030554037437257875	-0.0042428451482039164	-0.029137768578687807	depression	scoliosis
depression_sinusitis	0.4541371509529726	0.450875	0.45595	0.455191	0.456018	0.424415	0.44497	SMK	0.424415	0.029722150952972592	0.4248081733841769	0.029328977568795656	-0.0003931733841769369	-0.0008657591288268141	depression	sinusitis
depression_sleep_apnoea	0.3162758271832251	0.314179	0.318592	0.316994	0.309035	0.272985	0.313116	SMK	0.272985	0.04329082718322513	0.30594626361502486	0.01032956356820025	-0.03296126361502488	-0.10421682842024389	depression	sleep_apnoea
depression_spondylolisthesis	0.1889880636939819	0.173352	0.188989	0.189234	0.183495	0.129028	0.179326	SMK	0.129028	0.05996006369398191	0.11873897558455229	0.07024908810942962	0.010289024415447712	0.054442720954632186	depression	spondylolisthesis
depression_spondylosis	0.4426697575640559	0.441192	0.445121	0.443494	0.437032	0.374567	0.432306	SMK	0.374567	0.06810275756405593	0.3834583092990685	0.05921144826498742	-0.008891309299068506	-0.020085648832203998	depression	spondylosis
depression_stroke_all	0.19562440248749008	0.176618	0.209743	0.195637	0.190844	0.141143	0.200484	SMK	0.141143	0.05448140248749009	0.15730321571029196	0.03832118677719812	-0.01616021571029197	-0.08260838374356386	depression	stroke_all
depression_tendon	0.3176543824648462	0.303706	0.318765	0.318645	0.31019	0.250339	0.301621	SMK	0.250339	0.0673153824648462	0.23725726821178755	0.08039711425305862	0.013081731788212425	0.0411822802087742	depression	tendon
depression_thromboembolic	0.16411301935900682	0.140012	0.163782	0.164127	0.151687	0.12212	0.157117	SMK	0.12212	0.04199301935900682	0.10644407053620314	0.057668948822803684	0.015675929463796867	0.09551910948335461	depression	thromboembolic
depression_TIA	0.28291183464933145	0.270344	0.293892	0.283125	0.277067	0.229838	0.279802	SMK	0.229838	0.053073834649331464	0.23593235846722416	0.046979476182107294	-0.00609435846722417	-0.021541546590930397	depression	TIA
depression_tinnitus	0.3382452069156268	0.350395	0.337924	0.339012	0.356686	0.347315	0.328469	SLEEP	0.328469	0.009776206915626806	0.36067242723625614	-0.022427220320629326	-0.03220342723625613	-0.09520734241856997	depression	tinnitus
depression_ulc_colitis	0.10351973807290435	0.107913	0.104083	0.103571	0.103922	0.106612	0.103432	SLEEP	0.103432	8.773807290435309e-05	0.10794979291004046	-0.004430054837136113	-0.004517792910040466	-0.043641850280366684	depression	ulc_colitis
depression_ulcer_peptic	0.3835246872256134	0.372459	0.388991	0.384663	0.37689	0.289547	0.372786	SMK	0.289547	0.0939776872256134	0.28682888766501363	0.09669579956059976	0.0027181123349863667	0.007087190018063692	depression	ulcer_peptic
depression_urine_incont	0.3384054049699612	0.324972	0.338967	0.338455	0.331885	0.278663	0.329448	SMK	0.278663	0.059742404969961194	0.2730006600714385	0.06540474489852272	0.005662339928561522	0.016732415751646	depression	urine_incont
depression_urolithiasis	0.21744018343457347	0.207584	0.217273	0.217856	0.216847	0.218671	0.216442	BMI	0.207584	0.009856183434573479	0.21841772719764138	-0.0009775437630679118	-0.01083372719764139	-0.04982394250463461	depression	urolithiasis
depression_valve_nonrheumatic	0.14906061014263466	0.133746	0.161367	0.149062	0.141744	0.123451	0.141671	SMK	0.123451	0.02560961014263466	0.12486023741351603	0.024200372729118638	-0.0014092374135160207	-0.00945412347479012	depression	valve_nonrheumatic
diabetes_type_2_diverticuli	0.16695570788363884	0.10173	0.177768	0.166321	0.130059	0.147857	0.166088	BMI	0.10173	0.06522570788363884	0.0816510968793438	0.08530461100429504	0.020078903120656202	0.12026484973278279	diabetes_type_2	diverticuli
diabetes_type_2_ED	0.4650943599761151	0.349744	0.451981	0.466376	0.360989	0.444662	0.466123	BMI	0.349744	0.11535035997611509	0.2621789715903407	0.2029153883857744	0.0875650284096593	0.18827368367605274	diabetes_type_2	ED
diabetes_type_2_enthesopathy_lower	0.31903942050997824	0.175914	0.300921	0.322222	0.331788	0.290284	0.322496	BMI	0.175914	0.14312542050997826	0.21577937803601074	0.1032600424739675	-0.03986537803601076	-0.12495439583073067	diabetes_type_2	enthesopathy_lower
diabetes_type_2_enthesopathy_shoulder	0.24060646854271686	0.137632	0.238156	0.238429	0.192133	0.209081	0.241452	BMI	0.137632	0.10297446854271686	0.10317340893232202	0.13743305961039484	0.034458591067677985	0.1432155638889661	diabetes_type_2	enthesopathy_shoulder
diabetes_type_2_enthesopathy_upper	0.21279190917210758	0.117844	0.215651	0.208674	0.189818	0.17652	0.215959	BMI	0.117844	0.09494790917210758	0.10947218094155647	0.1033197282305511	0.00837181905844353	0.03934275081705454	diabetes_type_2	enthesopathy_upper
diabetes_type_2_essential_tremor	0.1210841338710435	0.108135	0.120813	0.120364	0.207562	0.123409	0.11949	BMI	0.108135	0.012949133871043503	0.20047904686711077	-0.07939491299606727	-0.09234404686711077	-0.7626436587097252	diabetes_type_2	essential_tremor
diabetes_type_2_female_genital_prolapse	0.13417858906932487	0.121095	0.150057	0.133534	0.109101	0.123724	0.133563	FG	0.109101	0.025077589069324863	0.11055259962895943	0.02362598944036544	-0.001451599628959424	-0.010818414763695562	diabetes_type_2	female_genital_prolapse
diabetes_type_2_fibromatosis	-0.008641407670595324	0.036033	-0.006637	-0.009592	0.006313	-0.024181	-0.008519	FG	0.006313	0.0023284076705953243	0.03380038764060245	-0.02515897997000712	-0.027487387640602448	-3.1808923601805708	diabetes_type_2	fibromatosis
diabetes_type_2_fibromyalgia	0.3106716628707676	0.196454	0.299828	0.311342	0.343408	0.277613	0.313766	BMI	0.196454	0.1142176628707676	0.2522280407660808	0.05844362210468679	-0.05577404076608081	-0.17952728694564446	diabetes_type_2	fibromyalgia
diabetes_type_2_gastritis_duodenitis	0.3078394810799768	0.199866	0.305142	0.305175	0.310285	0.276062	0.308842	BMI	0.199866	0.10797348107997679	0.2159954834630267	0.09184399761695008	-0.0161294834630267	-0.05239575965513097	diabetes_type_2	gastritis_duodenitis
diabetes_type_2_glaucoma	0.02261569124556358	0.055111	0.0053	0.023498	-0.023665	0.028335	0.023152	SBP	0.0053	0.01731569124556358	0.0008775752834637153	0.021738115962099864	0.004422424716536285	0.19554674091174692	diabetes_type_2	glaucoma
diabetes_type_2_GORD	0.30102214403501687	0.185389	0.294266	0.297952	0.273785	0.272121	0.300919	BMI	0.185389	0.11563314403501687	0.1656091875022876	0.13541295653272928	0.019779812497712407	0.0657088287013579	diabetes_type_2	GORD
diabetes_type_2_gout	0.3802306763537275	0.209823	0.339892	0.378093	0.331881	0.36967	0.379745	BMI	0.209823	0.17040767635372747	0.1598736749530289	0.22035700140069858	0.04994932504697111	0.1313658475059582	diabetes_type_2	gout
diabetes_type_2_HF	0.45822466231269754	0.23396	0.4004	0.461799	0.409466	0.437769	0.459992	BMI	0.23396	0.22426466231269754	0.17684468852821222	0.2813799737844853	0.05711531147178778	0.12464477835724097	diabetes_type_2	HF
diabetes_type_2_hypertension	0.48057360651768366	0.350164	0.430866	0.486631	0.43283	0.468121	0.480256	BMI	0.350164	0.13040960651768368	0.31085462237023315	0.1697189841474505	0.03930937762976683	0.0817967884557979	diabetes_type_2	hypertension
diabetes_type_2_hyperthyroid	0.08416869358258068	0.059426	0.053287	0.084261	-0.032215	0.071915	0.085441	FG	-0.032215	0.05195369358258068	-0.07130350588986206	0.012865187692718619	-0.03908850588986206	-0.46440670783978655	diabetes_type_2	hyperthyroid
diabetes_type_2_hypothyroid	0.11108403918438611	0.035285	0.114978	0.111842	0.128209	0.096704	0.110922	BMI	0.035285	0.07579903918438612	0.0635391340861934	0.047544905098192716	-0.0282541340861934	-0.2543491782765924	diabetes_type_2	hypothyroid
diabetes_type_2_IBS	0.1027239198541046	0.113871	0.115954	0.105046	0.122556	0.086561	0.100991	SMK	0.086561	0.016162919854104604	0.14562505565967082	-0.04290113580556622	-0.05906405565967082	-0.5749786003450564	diabetes_type_2	IBS
diabetes_type_2_IDA	0.3714680112501813	0.228399	0.336331	0.370078	0.290604	0.349236	0.374552	BMI	0.228399	0.14306901125018132	0.14838703052205687	0.22308098072812443	0.08001196947794312	0.21539396947979883	diabetes_type_2	IDA
diabetes_type_2_insomnia	0.15333972577874325	0.119669	0.178566	0.154842	0.129414	0.106229	0.158381	SMK	0.106229	0.04711072577874324	0.13947892746827845	0.0138607983104648	-0.03324992746827844	-0.21683831309477744	diabetes_type_2	insomnia
diabetes_type_2_intervert_disc	0.23056958403058853	0.120222	0.223275	0.228986	0.214587	0.196213	0.229833	BMI	0.120222	0.11034758403058853	0.10968377187583946	0.12088581215474907	0.01053822812416054	0.04570519640943831	diabetes_type_2	intervert_disc
diabetes_type_2_isch_stroke_tia	0.31870449140379387	0.233844	0.256205	0.321519	0.329962	0.294473	0.318133	BMI	0.233844	0.08486049140379387	0.22277338196369975	0.09593110944009411	0.011070618036300245	0.03473631007689169	diabetes_type_2	isch_stroke_tia
diabetes_type_2_migraine	0.07561129250271076	0.072107	0.082206	0.072945	0.143913	0.057432	0.074397	SMK	0.057432	0.01817929250271076	0.13151681083493819	-0.05590551833222743	-0.07408481083493819	-0.9798114591452349	diabetes_type_2	migraine
diabetes_type_2_OA	0.21997918856885662	-0.018799	0.226004	0.219257	0.215447	0.192617	0.220596	BMI	-0.018799	0.2011801885688566	0.021112801582917055	0.19886638698593956	-0.0023138015829170556	-0.01051827492396083	diabetes_type_2	OA
diabetes_type_2_osteoporosis	-0.10406617832357647	-0.00902	-0.09062	-0.102105	-0.038005	-0.112174	-0.106275	BMI	-0.00902	0.09504617832357647	0.04772097048802154	0.056345207835554925	-0.03870097048802154	-0.3718880726808984	diabetes_type_2	osteoporosis
diabetes_type_2_periph_neuro	0.38273796580027064	0.202104	0.379248	0.380136	0.181285	0.356302	0.389678	FG	0.181285	0.20145296580027064	0.007911705569295508	0.37482626023097515	0.17337329443070448	0.4529817000730422	diabetes_type_2	periph_neuro
diabetes_type_2_peripheral_arterial	0.4495537596478865	0.282496	0.386459	0.447176	0.420785	0.432525	0.451536	BMI	0.282496	0.1670577596478865	0.22918235762489889	0.22037140202298763	0.05331364237510114	0.11859236238366488	diabetes_type_2	peripheral_arterial
diabetes_type_2_PMR	0.17064615085023546	0.150418	0.160615	0.170072	0.194832	0.163785	0.169419	BMI	0.150418	0.020228150850235466	0.17595097724701517	-0.005304826396779705	-0.02553297724701517	-0.1496252749903731	diabetes_type_2	PMR
diabetes_type_2_pri_bladder	0.09285968142822347	0.08632	0.12296	0.096508	0.16704	0.06427	0.092268	SMK	0.06427	0.028589681428223476	0.17492190613027297	-0.0820622247020495	-0.11065190613027298	-1.1916033355746771	diabetes_type_2	pri_bladder
diabetes_type_2_pri_breast	-0.030266672637377593	-0.001661	-0.032832	-0.031425	-0.05823	-0.031161	-0.029682	BMI	-0.001661	0.028605672637377594	-0.038548646067645666	-0.008281973430268073	-0.03688764606764566	-1.2187545855995927	diabetes_type_2	pri_breast
diabetes_type_2_pri_colorectal	0.0038072751391708417	-0.009949	0.01693	-0.001663	0.016694	0.010639	0.004007	ApoB	-0.001663	0.0021442751391708417	0.005384118597378995	-0.001576843458208153	-0.0037211185973789946	-0.9773705501592379	diabetes_type_2	pri_colorectal
diabetes_type_2_pri_prost	-0.012899884584934117	0.033261	-0.010276	-0.017337	-0.026347	-0.001446	-0.011917	SMK	-0.001446	0.011453884584934118	0.010624847650908278	0.0022750369340258387	-0.009178847650908279	-0.7115449437143284	diabetes_type_2	pri_prost
diabetes_type_2_pri_skin	-0.11580813843165304	-0.069855	-0.11117	-0.116234	-0.108326	-0.111678	-0.115783	BMI	-0.069855	0.04595313843165304	-0.0698032459531302	0.04600489247852284	5.1754046869800785e-05	0.00044689473098079963	diabetes_type_2	pri_skin
diabetes_type_2_psoriasis	0.18419378356069316	0.107323	0.179487	0.183494	0.199082	0.158224	0.182975	BMI	0.107323	0.07687078356069316	0.12752556380175703	0.05666821975893613	-0.02020256380175703	-0.109681029463734	diabetes_type_2	psoriasis
diabetes_type_2_RA	0.19438563618806673	0.120298	0.17719	0.194386	0.14173	0.159618	0.193257	BMI	0.120298	0.07408763618806673	0.06228075768873259	0.13210487849933414	0.05801724231126741	0.2984646574149961	diabetes_type_2	RA
diabetes_type_2_raynauds	-0.14177421538599966	-0.098556	-0.153237	-0.137816	-0.046892	-0.157698	-0.145535	FG	-0.046892	0.09488221538599965	-0.024319562636919177	0.11745465274908048	0.022572437363080827	0.15921398190513192	diabetes_type_2	raynauds
diabetes_type_2_retinal_detach	-0.06742800681148113	-0.035418	-0.071021	-0.065524	-0.025934	-0.057352	-0.067766	FG	-0.025934	0.04149400681148113	0.002909909638656592	0.06451809717282454	0.023024090361343407	0.34146182647390727	diabetes_type_2	retinal_detach
diabetes_type_2_schizo	-0.01805565457574522	0.049675	-0.003136	-0.017913	-0.024181	-0.038396	-0.015418	SBP	-0.003136	0.01491965457574522	0.026530305864160022	-0.008474651288414802	-0.023394305864160022	-1.2956775267281861	diabetes_type_2	schizo
diabetes_type_2_scoliosis	-0.05919710191530663	-0.040525	-0.059453	-0.060453	-0.005507	-0.06707	-0.060991	FG	-0.005507	0.05369010191530663	0.0006249387441089832	0.05857216317119765	0.004882061255891017	0.08247128825454644	diabetes_type_2	scoliosis
diabetes_type_2_sinusitis	0.09574640440766317	0.072503	0.083558	0.099865	0.125103	0.069462	0.093441	SMK	0.069462	0.02628440440766318	0.10339741457712648	-0.007651010169463304	-0.03393541457712648	-0.35443017194294163	diabetes_type_2	sinusitis
diabetes_type_2_sleep_apnoea	0.4316737188693813	0.194356	0.427922	0.429742	0.443766	0.414386	0.431236	BMI	0.194356	0.23731771886938127	0.24828982387736104	0.18338389499202024	-0.05393382387736104	-0.12494118015482128	diabetes_type_2	sleep_apnoea
diabetes_type_2_spondylolisthesis	0.18377655029515746	0.092189	0.191157	0.181758	0.168917	0.155589	0.182556	BMI	0.092189	0.09158755029515747	0.09001456178439841	0.09376198851075905	0.002174438215601579	0.011831967746207475	diabetes_type_2	spondylolisthesis
diabetes_type_2_spondylosis	0.2851248462903746	0.093216	0.276705	0.282877	0.254167	0.250371	0.288265	BMI	0.093216	0.1919088462903746	0.08100267894440376	0.20412216734597083	0.012213321055596235	0.04283499391406262	diabetes_type_2	spondylosis
diabetes_type_2_stroke_all	0.29729804185510866	0.193901	0.238108	0.298664	0.321046	0.274945	0.298281	BMI	0.193901	0.10339704185510867	0.19255694347013316	0.1047410983849755	0.0013440565298668272	0.004520906096387501	diabetes_type_2	stroke_all
diabetes_type_2_tendon	0.2561556095268927	0.146562	0.253912	0.253197	0.213987	0.224322	0.261123	BMI	0.146562	0.1095936095268927	0.12444692943046116	0.13170868009643155	0.022115070569538833	0.08633451600136464	diabetes_type_2	tendon
diabetes_type_2_thromboembolic	0.2534501733316041	0.09993	0.269515	0.254914	0.172235	0.234979	0.252597	BMI	0.09993	0.15352017333160406	0.06080673092989571	0.19264344240170836	0.03912326907010429	0.15436276312550384	diabetes_type_2	thromboembolic
diabetes_type_2_TIA	0.28613802599064625	0.224271	0.241986	0.28482	0.285856	0.261592	0.285506	BMI	0.224271	0.06186702599064625	0.20105015934560194	0.08508786664504431	0.023220840654398056	0.08115258562368477	diabetes_type_2	TIA
diabetes_type_2_tinnitus	-0.0664672173557925	-0.021552	-0.060448	-0.062983	0.039526	-0.071508	-0.070213	BMI	-0.021552	0.0449152173557925	0.08347490308995135	-0.017007685734158853	-0.06192290308995135	-0.9316307429944618	diabetes_type_2	tinnitus
diabetes_type_2_ulc_colitis	0.008950145802082917	0.034764	0.001193	0.011178	0.011941	0.007929	0.008816	SBP	0.001193	0.0077571458020829175	0.03290358865452244	-0.023953442852439524	-0.03171058865452244	-3.543024812751387	diabetes_type_2	ulc_colitis
diabetes_type_2_ulcer_peptic	0.3478471872306061	0.232827	0.328171	0.345324	0.32885	0.316274	0.349618	BMI	0.232827	0.11502018723060609	0.21840630799093855	0.12944087923966754	0.014420692009061459	0.04145697460966165	diabetes_type_2	ulcer_peptic
diabetes_type_2_urine_incont	0.27986872128522255	0.143243	0.283872	0.281388	0.258022	0.251181	0.27947	BMI	0.143243	0.13662572128522255	0.1495100300471958	0.13035869123802676	-0.006267030047195782	-0.0223927490661197	diabetes_type_2	urine_incont
diabetes_type_2_urolithiasis	0.20288052037865	0.161958	0.214041	0.200423	0.244559	0.200507	0.202513	BMI	0.161958	0.04092252037865002	0.2163937670208462	-0.013513246642196192	-0.05443576702084621	-0.26831440948223595	diabetes_type_2	urolithiasis
diabetes_type_2_valve_nonrheumatic	0.19171047170763425	0.112986	0.1225	0.192717	0.161499	0.178955	0.190631	BMI	0.112986	0.07872447170763425	0.054845957138713715	0.13686451456892054	0.05814004286128629	0.3032700422851813	diabetes_type_2	valve_nonrheumatic
diverticuli_ED	0.18571280378001576	0.142669	0.189157	0.185936	0.161388	0.149407	0.180811	BMI	0.142669	0.043043803780015766	0.10538856071365427	0.08032424306636149	0.03728043928634572	0.20074242878000967	diverticuli	ED
diverticuli_enthesopathy_lower	0.24911744514471576	0.21271	0.252731	0.250162	0.241485	0.217894	0.243808	BMI	0.21271	0.03640744514471575	0.19647605219174696	0.052641392952968796	0.016233947808253046	0.06516584095032976	diverticuli	enthesopathy_lower
diverticuli_enthesopathy_shoulder	0.24579985096772666	0.218209	0.246737	0.245287	0.234067	0.216038	0.240395	SMK	0.216038	0.029761850967726655	0.19134767012555418	0.05445218084217249	0.024690329874445832	0.10044892125539838	diverticuli	enthesopathy_shoulder
diverticuli_enthesopathy_upper	0.22807634622320244	0.202243	0.22845	0.227597	0.219503	0.194487	0.222644	SMK	0.194487	0.03358934622320245	0.1747704494929484	0.05330589673025404	0.019716550507051595	0.08644715172592417	diverticuli	enthesopathy_upper
diverticuli_essential_tremor	0.014062006809412294	0.005594	0.014349	0.01378	0.021465	0.015069	0.008448	BMI	0.005594	0.008468006809412294	0.012209818823932012	0.0018521879854802824	-0.006615818823932012	-0.4704747276543605	diverticuli	essential_tremor
diverticuli_female_genital_prolapse	0.2853195465887591	0.279936	0.284946	0.285128	0.279428	0.277386	0.284105	SMK	0.277386	0.007933546588759055	0.26890452490058186	0.01641502168817721	0.008481475099418156	0.029726232222157565	diverticuli	female_genital_prolapse
diverticuli_fibromatosis	0.021559644734675393	0.033097	0.021428	0.021271	0.024037	0.007111	0.021897	SMK	0.007111	0.014448644734675394	0.019886831950393893	0.0016728127842815	-0.012775831950393893	-0.5925808197500546	diverticuli	fibromatosis
diverticuli_fibromyalgia	0.38027044079441663	0.355605	0.383094	0.380398	0.376223	0.354857	0.378481	SMK	0.354857	0.025413440794416653	0.34586990729381195	0.03440053350060468	0.008987092706188027	0.023633424379273977	diverticuli	fibromyalgia
diverticuli_gastritis_duodenitis	0.43359480533304945	0.412278	0.435126	0.433597	0.427241	0.412473	0.431554	BMI	0.412278	0.02131680533304947	0.39923110603032025	0.0343636993027292	0.01304689396967973	0.030090060603143644	diverticuli	gastritis_duodenitis
diverticuli_glaucoma	0.007194874014413501	0.014136	0.008271	0.007463	0.000119	0.012503	0.008495	FG	0.000119	0.007075874014413501	0.014789242967597486	-0.007594368953183985	-0.014670242967597487	-2.0389853857355345	diverticuli	glaucoma
diverticuli_GORD	0.41512262197892835	0.392424	0.41723	0.415285	0.40649	0.393814	0.412331	BMI	0.392424	0.022698621978928357	0.37704360871761855	0.0380790132613098	0.015380391282381445	0.0370502364074058	diverticuli	GORD
diverticuli_gout	0.138469625148106	0.084566	0.146115	0.137687	0.120309	0.124028	0.13527	BMI	0.084566	0.05390362514810601	0.08448770729581727	0.053981917852288744	7.82927041827336e-05	0.0005654142856167361	diverticuli	gout
diverticuli_HF	0.2560956383929508	0.208573	0.283181	0.257168	0.23928	0.225892	0.251466	BMI	0.208573	0.04752263839295079	0.21669360515350441	0.03940203323944638	-0.008120605153504407	-0.031709267695704466	diverticuli	HF
diverticuli_hypertension	0.19135190306082608	0.145033	0.292751	0.193182	0.171749	0.172726	0.188797	BMI	0.145033	0.04631890306082609	0.23696175661070326	-0.04560985354987718	-0.09192875661070327	-0.4804172581522817	diverticuli	hypertension
diverticuli_hyperthyroid	0.1456453227535172	0.137831	0.148822	0.145657	0.129677	0.134759	0.148842	FG	0.129677	0.0159683227535172	0.12767851338336617	0.01796680937015102	0.001998486616633821	0.013721598324279587	diverticuli	hyperthyroid
diverticuli_hypothyroid	0.14235800509777907	0.121982	0.142394	0.142573	0.141444	0.129033	0.142089	BMI	0.121982	0.02037600509777908	0.1168386330766084	0.025519372021170675	0.005143366923391596	0.03612980471213303	diverticuli	hypothyroid
diverticuli_IBS	0.4031671202088531	0.406054	0.402905	0.404195	0.404398	0.392986	0.400339	SMK	0.392986	0.01018112020885309	0.3974976730943078	0.005669447114545312	-0.004511673094307778	-0.011190577971662449	diverticuli	IBS
diverticuli_IDA	0.2232271186192667	0.182796	0.231301	0.222749	0.204833	0.196113	0.217392	BMI	0.182796	0.04043111861926671	0.16439157413579578	0.05883554448347092	0.01840442586420421	0.08244708787194696	diverticuli	IDA
diverticuli_insomnia	0.29189057449524275	0.281505	0.291508	0.292402	0.285618	0.258816	0.29653	SMK	0.258816	0.03307457449524276	0.2636859881968272	0.028204586298415546	-0.004869988196827213	-0.01668429412374391	diverticuli	insomnia
diverticuli_intervert_disc	0.26996328183839247	0.242583	0.271427	0.269551	0.262074	0.239593	0.265606	SMK	0.239593	0.030370281838392466	0.21975183866659279	0.05021144317179968	0.019841161333407215	0.07349577764165975	diverticuli	intervert_disc
diverticuli_isch_stroke_tia	0.21684027632698388	0.188195	0.233945	0.217704	0.208716	0.189698	0.214991	BMI	0.188195	0.02864527632698388	0.1913504748885041	0.025489801438479787	-0.003155474888504095	-0.01455207003954285	diverticuli	isch_stroke_tia
diverticuli_migraine	0.2382856053805595	0.23694	0.238121	0.23776	0.24658	0.223921	0.235701	SMK	0.223921	0.014364605380559503	0.23079014409217005	0.00749546128838946	-0.006869144092170043	-0.02882735648760452	diverticuli	migraine
diverticuli_OA	0.2622776892007234	0.220011	0.262454	0.262028	0.255865	0.237717	0.257289	BMI	0.220011	0.042266689200723406	0.2080307280087122	0.05424696119201122	0.011980271991287816	0.04567781585920261	diverticuli	OA
diverticuli_osteoporosis	0.1288934121846127	0.160806	0.128146	0.129712	0.143501	0.123923	0.12507	SMK	0.123923	0.004970412184612694	0.15558578275286625	-0.02669237056825355	-0.03166278275286624	-0.2456509003541311	diverticuli	osteoporosis
diverticuli_periph_neuro	0.2804953658950775	0.240961	0.282278	0.280117	0.261507	0.248594	0.276403	BMI	0.240961	0.0395343658950775	0.207327709003769	0.0731676568913085	0.033633290996231	0.11990676169962791	diverticuli	periph_neuro
diverticuli_peripheral_arterial	0.192751613066761	0.141648	0.218954	0.192373	0.17595	0.142298	0.187202	BMI	0.141648	0.051103613066761006	0.13012160223011876	0.06263001083664224	0.011526397769881236	0.05979922858486782	diverticuli	peripheral_arterial
diverticuli_PMR	0.15416446948499243	0.143757	0.155444	0.153942	0.152132	0.147298	0.150126	BMI	0.143757	0.010407469484992438	0.14070263833044006	0.013461831154552378	0.0030543616695599407	0.019812358059956715	diverticuli	PMR
diverticuli_pri_bladder	0.046685801494771695	0.041479	0.045377	0.047833	0.053708	0.01777	0.045159	SMK	0.01777	0.028915801494771694	0.021101010858444406	0.02558479063632729	-0.0033310108584444047	-0.07134954850924947	diverticuli	pri_bladder
