pair_id	disease1	disease2	baseline_rg	joint_rg	absolute_attenuation	proportional_attenuation	signed_delta_rg	prop_atten_flag	baseline_FDR	joint_FDR
diabetes_type_2_PMR	diabetes_type_2	PMR	0.17064615085023546	0.17595097724701517	-0.005304826396779705	-0.03108670409703751	-0.005304826396779705	ENHANCED	0.00019438309265256383	0.0657259514616228
diabetes_type_2_pri_bladder	diabetes_type_2	pri_bladder	0.09285968142822347	0.17492190613027297	-0.0820622247020495	nan	-0.0820622247020495	PROPORTIONAL_ATTENUATION_UNSTABLE	0.08476733900975299	0.14719473695532076
diabetes_type_2_pri_breast	diabetes_type_2	pri_breast	-0.030266672637377593	-0.038548646067645666	-0.008281973430268073	nan	0.008281973430268073	PROPORTIONAL_ATTENUATION_UNSTABLE	0.20316715095293425	0.4599745421672852
diabetes_type_2_pri_colorectal	diabetes_type_2	pri_colorectal	0.0038072751391708417	0.005384118597378995	-0.001576843458208153	nan	-0.001576843458208153	PROPORTIONAL_ATTENUATION_UNSTABLE	0.9344743634478788	0.9540579921482819
diabetes_type_2_pri_prost	diabetes_type_2	pri_prost	-0.012899884584934117	0.010624847650908278	0.0022750369340258387	nan	-0.023524732235842394	PROPORTIONAL_ATTENUATION_UNSTABLE	0.6850655151037408	0.8908960127769717
diabetes_type_2_pri_skin	diabetes_type_2	pri_skin	-0.11580813843165304	-0.0698032459531302	0.04600489247852284	0.39725094541325123	-0.04600489247852284	OK	2.788435778516646e-06	0.18044903825831338
diabetes_type_2_psoriasis	diabetes_type_2	psoriasis	0.18419378356069316	0.12752556380175703	0.05666821975893613	0.30765544126120603	0.05666821975893613	OK	1.5518969763071408e-09	0.05376771922743249
diabetes_type_2_RA	diabetes_type_2	RA	0.19438563618806673	0.06228075768873259	0.13210487849933414	0.6796020585159059	0.13210487849933414	OK	1.318160611169889e-14	0.346775125189042
diabetes_type_2_raynauds	diabetes_type_2	raynauds	-0.14177421538599966	-0.024319562636919177	0.11745465274908048	0.8284627245461677	-0.11745465274908048	OK	0.002604139396403523	0.8619254891091885
diabetes_type_2_retinal_detach	diabetes_type_2	retinal_detach	-0.06742800681148113	0.002909909638656592	0.06451809717282454	0.9568441990760268	-0.07033791645013772	OK	0.06347901440477016	0.9785741153344722
diabetes_type_2_schizo	diabetes_type_2	schizo	-0.01805565457574522	0.026530305864160022	-0.008474651288414802	nan	-0.044585960439905245	PROPORTIONAL_ATTENUATION_UNSTABLE	0.3944801265709796	0.5373964604465038
diabetes_type_2_scoliosis	diabetes_type_2	scoliosis	-0.05919710191530663	0.0006249387441089832	0.05857216317119765	nan	-0.05982204065941561	PROPORTIONAL_ATTENUATION_UNSTABLE	0.20251242487100668	0.9938635359488887
diabetes_type_2_sinusitis	diabetes_type_2	sinusitis	0.09574640440766317	0.10339741457712648	-0.007651010169463304	-0.07990911216767271	-0.007651010169463304	ENHANCED	0.061121992408350756	0.33451779684624394
diabetes_type_2_sleep_apnoea	diabetes_type_2	sleep_apnoea	0.4316737188693813	0.24828982387736104	0.18338389499202024	0.42482061560831264	0.18338389499202024	OK	3.5504309560067174e-72	9.802327822292302e-06
diabetes_type_2_spondylolisthesis	diabetes_type_2	spondylolisthesis	0.18377655029515746	0.09001456178439841	0.09376198851075905	0.5101956063500539	0.09376198851075905	OK	0.00018720112944507528	0.4428604275503681
diabetes_type_2_spondylosis	diabetes_type_2	spondylosis	0.2851248462903746	0.08100267894440376	0.20412216734597083	0.7159045239364736	0.20412216734597083	OK	1.3562666931894808e-19	0.31732195073416064
diabetes_type_2_stroke_all	diabetes_type_2	stroke_all	0.29729804185510866	0.19255694347013316	0.1047410983849755	0.35231008496188543	0.1047410983849755	OK	2.4551352309336084e-16	0.009279069439370832
diabetes_type_2_tendon	diabetes_type_2	tendon	0.2561556095268927	0.12444692943046116	0.13170868009643155	0.5141744908092829	0.13170868009643155	OK	1.037641805454493e-15	0.06753349484016162
diabetes_type_2_thromboembolic	diabetes_type_2	thromboembolic	0.2534501733316041	0.06080673092989571	0.19264344240170836	0.7600840822849286	0.19264344240170836	OK	1.0041214123273886e-18	0.3359860970841071
diabetes_type_2_TIA	diabetes_type_2	TIA	0.28613802599064625	0.20105015934560194	0.08508786664504431	0.29736651167023076	0.08508786664504431	OK	2.0653913755774884e-11	0.009610552627115817
diabetes_type_2_tinnitus	diabetes_type_2	tinnitus	-0.0664672173557925	0.08347490308995135	-0.017007685734158853	nan	-0.14994212044574384	PROPORTIONAL_ATTENUATION_UNSTABLE	0.24906827097251275	0.33638709048688703
diabetes_type_2_ulc_colitis	diabetes_type_2	ulc_colitis	0.008950145802082917	0.03290358865452244	-0.023953442852439524	nan	-0.023953442852439524	PROPORTIONAL_ATTENUATION_UNSTABLE	0.7456186261038672	0.5631283763085376
diabetes_type_2_ulcer_peptic	diabetes_type_2	ulcer_peptic	0.3478471872306061	0.21840630799093855	0.12944087923966754	0.37211995379411944	0.12944087923966754	OK	3.417941489238489e-17	0.01476203159989871
diabetes_type_2_urine_incont	diabetes_type_2	urine_incont	0.27986872128522255	0.1495100300471958	0.13035869123802676	0.465785138972977	0.13035869123802676	OK	6.451472160202146e-22	0.022387985804529376
diabetes_type_2_urolithiasis	diabetes_type_2	urolithiasis	0.20288052037865	0.2163937670208462	-0.013513246642196192	-0.06660692025520976	-0.013513246642196192	ENHANCED	2.6231370367315756e-14	1.5134188652779275e-05
diabetes_type_2_valve_nonrheumatic	diabetes_type_2	valve_nonrheumatic	0.19171047170763425	0.054845957138713715	0.13686451456892054	0.7139125648683611	0.13686451456892054	OK	2.668845818513778e-09	0.48500077178074613
diverticuli_ED	diverticuli	ED	0.18571280378001576	0.10538856071365427	0.08032424306636149	0.43251860631811234	0.08032424306636149	OK	0.00033849280518601706	0.14357298951716052
diverticuli_enthesopathy_lower	diverticuli	enthesopathy_lower	0.24911744514471576	0.19647605219174696	0.052641392952968796	0.21131154794233176	0.052641392952968796	OK	5.207978930411994e-07	0.0011380584580227187
diverticuli_enthesopathy_shoulder	diverticuli	enthesopathy_shoulder	0.24579985096772666	0.19134767012555418	0.05445218084217249	0.2215305689885142	0.05445218084217249	OK	5.39161997868329e-22	2.4222329727348556e-10
diverticuli_enthesopathy_upper	diverticuli	enthesopathy_upper	0.22807634622320244	0.1747704494929484	0.05330589673025404	0.2337195312576924	0.05330589673025404	OK	1.3624370221896013e-13	2.841275752717636e-06
diverticuli_essential_tremor	diverticuli	essential_tremor	0.014062006809412294	0.012209818823932012	0.0018521879854802824	nan	0.0018521879854802824	PROPORTIONAL_ATTENUATION_UNSTABLE	0.8412417330753136	0.8859647116434929
diverticuli_female_genital_prolapse	diverticuli	female_genital_prolapse	0.2853195465887591	0.26890452490058186	0.01641502168817721	0.057532061453317684	0.01641502168817721	OK	3.9998060434270906e-28	1.1937865362593669e-21
diverticuli_fibromatosis	diverticuli	fibromatosis	0.021559644734675393	0.019886831950393893	0.0016728127842815	nan	0.0016728127842815	PROPORTIONAL_ATTENUATION_UNSTABLE	0.5458823263031356	0.6285898677191673
diverticuli_fibromyalgia	diverticuli	fibromyalgia	0.38027044079441663	0.34586990729381195	0.03440053350060468	0.09046333821987085	0.03440053350060468	OK	9.31507705035996e-15	8.232918259018538e-09
diverticuli_gastritis_duodenitis	diverticuli	gastritis_duodenitis	0.43359480533304945	0.39923110603032025	0.0343636993027292	0.07925302351427854	0.0343636993027292	OK	3.8863436742761125e-41	2.9382005878660855e-28
diverticuli_glaucoma	diverticuli	glaucoma	0.007194874014413501	0.014789242967597486	-0.007594368953183985	nan	-0.007594368953183985	PROPORTIONAL_ATTENUATION_UNSTABLE	0.8059360929116904	0.6356042993004586
diverticuli_GORD	diverticuli	GORD	0.41512262197892835	0.37704360871761855	0.0380790132613098	0.09172955470309851	0.0380790132613098	OK	2.118361452999341e-65	1.0668928693758466e-46
diverticuli_gout	diverticuli	gout	0.138469625148106	0.08448770729581727	0.053981917852288744	0.38984663816739673	0.053981917852288744	OK	1.6511901430488135e-08	0.004562122108049753
diverticuli_HF	diverticuli	HF	0.2560956383929508	0.21669360515350441	0.03940203323944638	0.15385671340090634	0.03940203323944638	OK	2.1106246172646933e-18	2.4148977314941613e-07
diverticuli_hypertension	diverticuli	hypertension	0.19135190306082608	0.23696175661070326	-0.04560985354987718	-0.23835589205182317	-0.04560985354987718	ENHANCED	2.7369545133860357e-21	5.618900192947509e-17
diverticuli_hyperthyroid	diverticuli	hyperthyroid	0.1456453227535172	0.12767851338336617	0.01796680937015102	0.12336001617132009	0.01796680937015102	OK	8.572791192515175e-05	0.0022282758874271388
diverticuli_hypothyroid	diverticuli	hypothyroid	0.14235800509777907	0.1168386330766084	0.025519372021170675	0.1792619389660779	0.025519372021170675	OK	7.223470573140023e-09	1.566110092958633e-05
diverticuli_IBS	diverticuli	IBS	0.4031671202088531	0.3974976730943078	0.005669447114545312	0.014062275494113652	0.005669447114545312	OK	9.097907203579405e-42	8.09580544196875e-37
diverticuli_IDA	diverticuli	IDA	0.2232271186192667	0.16439157413579578	0.05883554448347092	0.2635680863838953	0.05883554448347092	OK	9.911220610544094e-08	0.0016198550710943896
diverticuli_insomnia	diverticuli	insomnia	0.29189057449524275	0.2636859881968272	0.028204586298415546	0.09662725953788964	0.028204586298415546	OK	5.041038397535198e-06	0.0015380895779664838
diverticuli_intervert_disc	diverticuli	intervert_disc	0.26996328183839247	0.21975183866659279	0.05021144317179968	0.1859936019071573	0.05021144317179968	OK	3.511205447380197e-26	1.0527712626184812e-14
diverticuli_isch_stroke_tia	diverticuli	isch_stroke_tia	0.21684027632698388	0.1913504748885041	0.025489801438479787	0.11755104665169536	0.025489801438479787	OK	4.8263942921312565e-05	0.002693061419592198
diverticuli_migraine	diverticuli	migraine	0.2382856053805595	0.23079014409217005	0.00749546128838946	0.031455787169429095	0.00749546128838946	OK	1.5994758390262412e-24	5.574003611597229e-20
diverticuli_OA	diverticuli	OA	0.2622776892007234	0.2080307280087122	0.05424696119201122	0.20683025444263214	0.05424696119201122	OK	2.46799614154848e-40	4.978473212731096e-18
diverticuli_osteoporosis	diverticuli	osteoporosis	0.1288934121846127	0.15558578275286625	-0.02669237056825355	-0.20708871086462	-0.02669237056825355	ENHANCED	4.700597355637204e-06	9.809857223326727e-07
diverticuli_periph_neuro	diverticuli	periph_neuro	0.2804953658950775	0.207327709003769	0.0731676568913085	0.260851571140315	0.0731676568913085	OK	1.4106332593361472e-09	0.0019807261976317186
diverticuli_peripheral_arterial	diverticuli	peripheral_arterial	0.192751613066761	0.13012160223011876	0.06263001083664224	0.32492600108591496	0.06263001083664224	OK	0.00012969220998102163	0.11184198021226824
diverticuli_PMR	diverticuli	PMR	0.15416446948499243	0.14070263833044006	0.013461831154552378	0.08732123036860229	0.013461831154552378	OK	0.006210069439259689	0.024858460683932413
diverticuli_pri_bladder	diverticuli	pri_bladder	0.046685801494771695	0.021101010858444406	0.02558479063632729	nan	0.02558479063632729	PROPORTIONAL_ATTENUATION_UNSTABLE	0.4646211399263026	0.7961178070586055
diverticuli_pri_breast	diverticuli	pri_breast	0.020277199637349187	0.025106177145383376	-0.004828977508034189	nan	-0.004828977508034189	PROPORTIONAL_ATTENUATION_UNSTABLE	0.4456788555895895	0.38830269825454833
diverticuli_pri_colorectal	diverticuli	pri_colorectal	0.057844360652171946	0.0609295320261062	-0.0030851713739342562	nan	-0.0030851713739342562	PROPORTIONAL_ATTENUATION_UNSTABLE	0.21164523365461674	0.24636847241675255
diverticuli_pri_prost	diverticuli	pri_prost	0.003746190597661742	0.020360077018776408	-0.016613886421114665	nan	-0.016613886421114665	PROPORTIONAL_ATTENUATION_UNSTABLE	0.9152125393781831	0.5943693309968883
diverticuli_pri_skin	diverticuli	pri_skin	0.0050208782181753895	0.023779272687330277	-0.018758394469154886	nan	-0.018758394469154886	PROPORTIONAL_ATTENUATION_UNSTABLE	0.8712595737118576	0.4599289244218439
diverticuli_psoriasis	diverticuli	psoriasis	0.15901124502993963	0.11830812822315866	0.04070311680678097	0.2559763417934193	0.04070311680678097	OK	4.922431229717395e-06	0.0024572788066160433
diverticuli_RA	diverticuli	RA	0.20439492315447436	0.15571994430975547	0.048674978844718886	0.23814181924632283	0.048674978844718886	OK	2.666286573773726e-12	2.60391276347352e-06
diverticuli_raynauds	diverticuli	raynauds	0.08216918689759996	0.10145376554420525	-0.019284578646605294	nan	-0.019284578646605294	PROPORTIONAL_ATTENUATION_UNSTABLE	0.15053603297314397	0.14551054181748527
diverticuli_retinal_detach	diverticuli	retinal_detach	0.03225880251790824	0.0556457721730126	-0.02338696965510436	nan	-0.02338696965510436	PROPORTIONAL_ATTENUATION_UNSTABLE	0.5100791096957843	0.28981039965467376
diverticuli_schizo	diverticuli	schizo	0.029747659233832602	0.02928742678151815	0.0004602324523144512	nan	0.0004602324523144512	PROPORTIONAL_ATTENUATION_UNSTABLE	0.16239043572560893	0.2075991153158298
diverticuli_scoliosis	diverticuli	scoliosis	0.13228668360334853	0.14080926136320754	-0.008522577759859012	-0.06442506175007989	-0.008522577759859012	ENHANCED	0.006317522973745339	0.009809944396990613
diverticuli_sinusitis	diverticuli	sinusitis	0.19736953623832892	0.17775533245240455	0.019614203785924378	0.09937807100199958	0.019614203785924378	OK	0.00017202391972847295	0.002897885069350995
diverticuli_sleep_apnoea	diverticuli	sleep_apnoea	0.3002027005863098	0.25718103516403945	0.04302166542227037	0.14330872220085644	0.04302166542227037	OK	4.060482715255577e-37	1.9823342186186127e-19
diverticuli_spondylolisthesis	diverticuli	spondylolisthesis	0.1427210430091416	0.09154586771441348	0.05117517529472812	0.3585678342572808	0.05117517529472812	OK	0.008374856827484897	0.15954419567414568
diverticuli_spondylosis	diverticuli	spondylosis	0.35673802288367923	0.3092508499692182	0.04748717291446103	0.13311497476663725	0.04748717291446103	OK	5.98137890042299e-24	1.4677579228217071e-12
diverticuli_stroke_all	diverticuli	stroke_all	0.211489078646852	0.18796853236814814	0.02352054627870387	0.11121399946130961	0.02352054627870387	OK	2.2572413174253356e-07	0.00010993717453829675
diverticuli_tendon	diverticuli	tendon	0.26117272020638216	0.20831585114983225	0.052856869056549904	0.2023828101755103	0.052856869056549904	OK	4.517995413684546e-17	2.4048538183128623e-08
diverticuli_thromboembolic	diverticuli	thromboembolic	0.1060852403416925	0.03846722010785375	0.06761802023383875	0.6373932887934857	0.06761802023383875	OK	0.00021666296588960908	0.30978320203350923
diverticuli_TIA	diverticuli	TIA	0.22982562067872558	0.19996847509351678	0.0298571455852088	0.1299121720939297	0.0298571455852088	OK	9.858279645625666e-07	0.00013569656253665466
diverticuli_tinnitus	diverticuli	tinnitus	0.13994043656058044	0.162348479545247	-0.02240804298466656	-0.16012557581929565	-0.02240804298466656	ENHANCED	0.0005510885940207528	0.00021508743130014082
diverticuli_ulc_colitis	diverticuli	ulc_colitis	0.06844379759195035	0.07493294515267018	-0.006489147560719832	-0.09480987012741404	-0.006489147560719832	ENHANCED	0.003938723417468183	0.003116507691244262
diverticuli_ulcer_peptic	diverticuli	ulcer_peptic	0.3774294796572846	0.33862600580591756	0.03880347385136701	0.10280986500207012	0.03880347385136701	OK	1.5116418770151343e-24	3.3654253163971527e-15
diverticuli_urine_incont	diverticuli	urine_incont	0.3159520060781615	0.26574495835735584	0.05020704772080564	0.15890719715318158	0.05020704772080564	OK	1.8107678365935198e-20	1.2606069202460798e-12
diverticuli_urolithiasis	diverticuli	urolithiasis	0.19587319945619913	0.1816832633178108	0.014189936138388343	0.07244450071670716	0.014189936138388343	OK	4.550812286873972e-12	2.847488252045067e-09
diverticuli_valve_nonrheumatic	diverticuli	valve_nonrheumatic	0.2295586684042662	0.21827028232247056	0.011288386081795637	0.04917429675065077	0.011288386081795637	OK	4.272009569271254e-13	2.0565025084527207e-10
ED_enthesopathy_lower	ED	enthesopathy_lower	0.3900912967535553	0.25984875769890153	0.13024253905465377	0.33387706964643205	0.13024253905465377	OK	5.9308368329699953e-05	0.06740573350793175
ED_enthesopathy_shoulder	ED	enthesopathy_shoulder	0.3140551001332408	0.18082807944909823	0.13322702068414255	0.42421543425857355	0.13322702068414255	OK	2.5794148016626427e-07	0.03779717393612989
ED_enthesopathy_upper	ED	enthesopathy_upper	0.15399651141220702	-0.013941234457609168	0.14005527695459785	0.9094704527410218	0.1679377458698162	OK	0.041373004473971325	0.9199899292591719
ED_essential_tremor	ED	essential_tremor	0.18360057336365734	0.209230929088609	-0.025630355724951648	nan	-0.025630355724951648	PROPORTIONAL_ATTENUATION_UNSTABLE	0.1383314553539574	0.16871458803335612
ED_female_genital_prolapse	ED	female_genital_prolapse	0.24898487150349707	0.22904921027275305	0.01993566123074403	0.08006776118710501	0.01993566123074403	OK	7.816715110548049e-06	0.0007606671391447148
ED_fibromatosis	ED	fibromatosis	0.08858352131981236	0.10006468867893191	-0.011481167359119554	nan	-0.011481167359119554	PROPORTIONAL_ATTENUATION_UNSTABLE	0.23440054257459425	0.2973363258736036
ED_fibromyalgia	ED	fibromyalgia	0.31171569327927356	0.16587419266323092	0.14584150061604265	0.46786704603088347	0.14584150061604265	OK	0.004572329355156647	0.31274677140136103
ED_gastritis_duodenitis	ED	gastritis_duodenitis	0.4218624840557179	0.3085150032427096	0.11334748081300833	0.26868348122189945	0.11334748081300833	OK	1.8661663058249467e-08	0.0020418232786799345
ED_glaucoma	ED	glaucoma	-0.06724604488702136	-0.07642625969219469	-0.009180214805173323	nan	0.009180214805173323	PROPORTIONAL_ATTENUATION_UNSTABLE	0.3221279738352379	0.36165836073814256
ED_GORD	ED	GORD	0.4100649925963414	0.29352604563831286	0.11653894695802852	0.28419628366751803	0.11653894695802852	OK	7.09471183649358e-13	5.420325857751807e-05
ED_gout	ED	gout	0.29354928741082353	0.14845581303638858	0.14509347437443496	0.4942729572065899	0.14509347437443496	OK	3.351665038891886e-08	0.04151260085921078
ED_HF	ED	HF	0.3629981457941019	0.13892849721584608	0.22406964857825581	0.6172749122122281	0.22406964857825581	OK	6.265665195339934e-08	0.2190028958079054
ED_hypertension	ED	hypertension	0.3483778225009851	0.23906884502122014	0.10930897747976495	0.3137656028016992	0.10930897747976495	OK	2.930466510717075e-13	0.0041036849196628075
ED_hyperthyroid	ED	hyperthyroid	0.0018363499890948565	-0.09017461890628004	-0.08833826891718517	nan	0.0920109688953749	PROPORTIONAL_ATTENUATION_UNSTABLE	0.9878886629016596	0.5221382540369635
ED_hypothyroid	ED	hypothyroid	0.165684475608992	0.11919156185409581	0.046492913754896184	0.28061116519218976	0.046492913754896184	OK	0.0011093360289123563	0.06573799796813767
ED_IBS	ED	IBS	0.3091460647978712	0.31310160532505416	-0.003955540527182944	-0.012795053787177268	-0.003955540527182944	ENHANCED	4.131282297893909e-05	0.001017095536423858
ED_IDA	ED	IDA	0.20339493440204168	-0.013964634222663105	0.18943030017937856	0.931342271312127	0.2173595686247048	OK	0.04535613619438379	0.9417170114056514
ED_insomnia	ED	insomnia	0.2100125229450135	0.0755914323669025	0.134421090578111	nan	0.134421090578111	PROPORTIONAL_ATTENUATION_UNSTABLE	0.10607004519374859	0.731284406861938
ED_intervert_disc	ED	intervert_disc	0.31313817758933704	0.18724046566113478	0.12589771192820226	0.4020516211003501	0.12589771192820226	OK	6.783845089101719e-08	0.016801888365801907
ED_isch_stroke_tia	ED	isch_stroke_tia	0.4379545025049365	0.3636865931523736	0.07426790935256289	0.16957905199690404	0.07426790935256289	OK	4.212202599116146e-05	0.013764162035365879
ED_migraine	ED	migraine	0.18707666678224635	0.18720197016832762	-0.00012530338608127134	-0.0006697969780866675	-0.00012530338608127134	ENHANCED	0.000524058626853642	0.007400845619681606
ED_OA	ED	OA	0.28481429233686095	0.1323392527310898	0.15247503960577116	0.535348975484113	0.15247503960577116	OK	1.8475376448887338e-07	0.11573609618701544
ED_osteoporosis	ED	osteoporosis	0.05669333121741857	0.12957900978274184	-0.07288567856532327	nan	-0.07288567856532327	PROPORTIONAL_ATTENUATION_UNSTABLE	0.46714140903594564	0.1681015927909965
ED_periph_neuro	ED	periph_neuro	0.4878371270465795	0.2919146306329116	0.19592249641366788	0.4016145667300982	0.19592249641366788	OK	7.2298684616556525e-06	0.09879428263287043
ED_peripheral_arterial	ED	peripheral_arterial	0.5056298636420241	0.3627812397987663	0.1428486238432578	0.28251619240668857	0.1428486238432578	OK	1.2097511103106248e-05	0.0767381755464616
ED_PMR	ED	PMR	0.31726084201181537	0.3114577333278652	0.0058031086839501755	0.01829128564102489	0.0058031086839501755	OK	0.015005903983466217	0.06690754528373001
ED_pri_bladder	ED	pri_bladder	0.00842895948286977	-0.038006969400106526	-0.029578009917236754	nan	0.0464359288829763	PROPORTIONAL_ATTENUATION_UNSTABLE	0.9548946218297266	0.8549380866976718
ED_pri_breast	ED	pri_breast	0.07092937815338358	0.08963284209381454	-0.01870346394043096	nan	-0.01870346394043096	PROPORTIONAL_ATTENUATION_UNSTABLE	0.14378557627966307	0.12664522983058904
ED_pri_colorectal	ED	pri_colorectal	0.06287708583686213	0.08819220971099406	-0.02531512387413193	nan	-0.02531512387413193	PROPORTIONAL_ATTENUATION_UNSTABLE	0.4821732403377382	0.4348883614251243
ED_pri_prost	ED	pri_prost	0.09024775654329151	0.14697338892493667	-0.05672563238164516	nan	-0.05672563238164516	PROPORTIONAL_ATTENUATION_UNSTABLE	0.20138451719666253	0.1099599031501364
ED_pri_skin	ED	pri_skin	-0.01637462351862634	0.03334851254497224	-0.016973889026345897	nan	-0.04972313606359858	PROPORTIONAL_ATTENUATION_UNSTABLE	0.8438279514767928	0.7398017469705573
ED_psoriasis	ED	psoriasis	0.20328183441413483	0.11305590833880082	0.09022592607533401	0.44384647715998926	0.09022592607533401	OK	0.007221772474307356	0.2849776739422285
ED_RA	ED	RA	0.25195293901282095	0.1248259977666473	0.12712694124617366	0.5045662167874321	0.12712694124617366	OK	0.00042946793366230106	0.23724496482027074
ED_raynauds	ED	raynauds	0.14467048424726653	0.20941258871768134	-0.06474210447041481	nan	-0.06474210447041481	PROPORTIONAL_ATTENUATION_UNSTABLE	0.30555208466731143	0.24378994019204595
ED_retinal_detach	ED	retinal_detach	-0.07844942021489115	-0.0346697320369439	0.04377968817794725	nan	-0.04377968817794725	PROPORTIONAL_ATTENUATION_UNSTABLE	0.44531069417003694	0.7994174046831363
ED_schizo	ED	schizo	0.0204889021511332	0.029522566643371533	-0.009033664492238334	nan	-0.009033664492238334	PROPORTIONAL_ATTENUATION_UNSTABLE	0.672695596724532	0.6441556345178806
ED_scoliosis	ED	scoliosis	-0.01766301387941891	-0.0032274971145702914	0.01443551676484862	nan	-0.01443551676484862	PROPORTIONAL_ATTENUATION_UNSTABLE	0.8799891946057881	0.9868976315346968
ED_sinusitis	ED	sinusitis	0.22889601912162777	0.18405005630934407	0.0448459628122837	nan	0.0448459628122837	PROPORTIONAL_ATTENUATION_UNSTABLE	0.10881774636977516	0.3314603046211139
ED_sleep_apnoea	ED	sleep_apnoea	0.34237800841826554	0.1876554126948515	0.15472259572341404	0.4519057647370781	0.15472259572341404	OK	3.933979338089862e-08	0.0543017074881243
ED_spondylolisthesis	ED	spondylolisthesis	0.4241087587628388	0.35946074681439816	0.06464801194844066	0.1524326263315674	0.06464801194844066	OK	0.0006700608244533086	0.02127088219015815
ED_spondylosis	ED	spondylosis	0.4829437918347251	0.34786782503599206	0.13507596679873302	0.2796929354564708	0.13507596679873302	OK	1.6923454830023461e-09	0.0024572788066160433
ED_stroke_all	ED	stroke_all	0.41614694968439764	0.3518577937914488	0.06428915589294881	0.15448666857153504	0.06428915589294881	OK	2.6913678840426133e-07	0.0024572788066160433
ED_tendon	ED	tendon	0.19972493819184498	0.02570460350736095	0.17402033468448402	0.8712999801623647	0.17402033468448402	OK	0.0011668847225852212	0.8244931064031702
ED_thromboembolic	ED	thromboembolic	0.20373437444253967	0.05608328678599739	0.14765108765654228	0.724723493816627	0.14765108765654228	OK	0.004566024672984563	0.6173872276301768
ED_TIA	ED	TIA	0.4134731020982068	0.3426507628859042	0.07082233921230263	0.17128644850876207	0.07082233921230263	OK	4.562724442498584e-06	0.003908965526645537
ED_tinnitus	ED	tinnitus	0.10484329721357638	0.17110666050528378	-0.0662633632917074	nan	-0.0662633632917074	PROPORTIONAL_ATTENUATION_UNSTABLE	0.28152382726107633	0.18540709517230833
ED_ulc_colitis	ED	ulc_colitis	-0.033439170033793854	-0.033569804327962444	-0.0001306342941685898	nan	0.0001306342941685898	PROPORTIONAL_ATTENUATION_UNSTABLE	0.6767399950376054	0.7345938519528012
ED_ulcer_peptic	ED	ulcer_peptic	0.39343121770597317	0.22891510477246008	0.1645161129335131	0.41815724205307603	0.1645161129335131	OK	1.0846076481260308e-05	0.08944027336289037
ED_urine_incont	ED	urine_incont	0.5194257930579019	0.4321655672421013	0.08726022581580062	0.16799363254969024	0.08726022581580062	OK	1.133757706892857e-08	0.00021508743130014082
ED_urolithiasis	ED	urolithiasis	0.09287007064620469	0.06238929887387935	0.03048077177232534	nan	0.03048077177232534	PROPORTIONAL_ATTENUATION_UNSTABLE	0.21398608570022587	0.5167237805404408
ED_valve_nonrheumatic	ED	valve_nonrheumatic	0.2583575080713077	0.1808866587619449	0.0774708493093628	0.299859097913193	0.0774708493093628	OK	0.0011509416991505352	0.0982259535181383
enthesopathy_lower_enthesopathy_shoulder	enthesopathy_lower	enthesopathy_shoulder	0.7262238286918609	0.6882578496262568	0.03796597906560406	0.05227861929839428	0.03796597906560406	OK	7.233071983891097e-36	4.4879884400266454e-21
enthesopathy_lower_enthesopathy_upper	enthesopathy_lower	enthesopathy_upper	0.6321813008005118	0.5745158509450664	0.057665449855445416	0.09121663323863805	0.057665449855445416	OK	9.556357724977906e-24	3.424849101074874e-12
enthesopathy_lower_essential_tremor	enthesopathy_lower	essential_tremor	0.1360716709213868	0.1142714564858304	0.02180021443555641	nan	0.02180021443555641	PROPORTIONAL_ATTENUATION_UNSTABLE	0.20686190555140968	0.38500933582203956
enthesopathy_lower_female_genital_prolapse	enthesopathy_lower	female_genital_prolapse	0.26738887902329755	0.26424641088506834	0.0031424681382292152	0.011752426464809784	0.0031424681382292152	OK	3.5311282313345786e-07	2.6030386307656457e-05
enthesopathy_lower_fibromatosis	enthesopathy_lower	fibromatosis	0.06399266976581473	0.07243472800880378	-0.008442058242989048	nan	-0.008442058242989048	PROPORTIONAL_ATTENUATION_UNSTABLE	0.3221279738352379	0.34714983102030583
enthesopathy_lower_fibromyalgia	enthesopathy_lower	fibromyalgia	0.5926431356643571	0.49434864713059035	0.09829448853376677	0.16585780315092646	0.09829448853376677	OK	3.325987203157437e-09	0.00013002755109666787
enthesopathy_lower_gastritis_duodenitis	enthesopathy_lower	gastritis_duodenitis	0.5513982942559884	0.4647054973735165	0.08669279688247189	0.15722354926659332	0.08669279688247189	OK	3.7308310228339e-18	1.0461573493497379e-08
enthesopathy_lower_glaucoma	enthesopathy_lower	glaucoma	0.03866593723781219	0.06469788075884113	-0.026031943521028937	nan	-0.026031943521028937	PROPORTIONAL_ATTENUATION_UNSTABLE	0.5268867079605065	0.3641734475282161
enthesopathy_lower_GORD	enthesopathy_lower	GORD	0.574740535715899	0.5052404978118915	0.0695000379040075	0.12092419724221815	0.0695000379040075	OK	2.4946560236237594e-32	1.5035602613340598e-17
enthesopathy_lower_gout	enthesopathy_lower	gout	0.2325737204109968	0.09295816382983502	0.1396155565811618	0.6003066740921446	0.1396155565811618	OK	4.168865844128477e-06	0.24852163118461162
enthesopathy_lower_HF	enthesopathy_lower	HF	0.30359758737503534	0.05772650444985722	0.24587108292517812	0.8098584875164129	0.24587108292517812	OK	2.6910114859256908e-06	0.6034419522836997
